TextCodePK,n_sentences,n_tokens,Is_Explicit,N_Swear_Words_IT,N_Swear_Words_EN
TXT5930,65.0,476.0,,,
TXT5931,68.0,462.0,,,
TXT5932,59.0,580.0,,,
TXT5933,48.0,432.0,,,
TXT5934,53.0,493.0,,,
TXT5935,41.0,396.0,,,
TXT5936,83.0,780.0,,,
TXT5937,67.0,617.0,,,
TXT5938,68.0,625.0,,,
TXT5939,57.0,544.0,,,
TXT5940,39.0,380.0,,,
TXT5941,54.0,516.0,,,
TXT5942,55.0,506.0,,,
TXT5943,57.0,474.0,,,
TXT5944,65.0,577.0,,,
TXT5945,54.0,455.0,,,
TXT5946,43.0,318.0,,,
TXT5947,78.0,608.0,,,
TXT5948,58.0,569.0,,,
TXT5949,56.0,565.0,,,
TXT5950,51.0,505.0,,,
TXT5951,47.0,481.0,,,
TXT5952,70.0,665.0,,,
TXT5953,29.0,260.0,,,
TXT5954,43.0,405.0,,,
TXT5955,20.0,210.0,,,
TXT5956,22.0,210.0,,,
TXT5957,17.0,172.0,,,
TXT5958,62.0,574.0,,,
TXT5959,24.0,207.0,,,
TXT5960,60.0,628.0,,,
TXT5961,32.0,316.0,,,
TXT5962,69.0,492.0,,,
TXT5963,68.0,639.0,,,
TXT5964,43.0,413.0,,,
TXT5965,51.0,471.0,,,
TXT5966,27.0,221.0,,,
TXT5967,42.0,411.0,,,
TXT5968,37.0,235.0,,,
TXT5969,48.0,391.0,,,
TXT5970,31.0,307.0,,,
TXT5971,65.0,411.0,,,
TXT5972,43.0,322.0,,,
TXT5973,60.0,535.0,,,
TXT5974,76.0,544.0,,,
TXT5975,31.0,316.0,,,
TXT5976,36.0,233.0,,,
TXT5977,19.0,202.0,,,
TXT5978,53.0,488.0,,,
TXT5979,83.0,509.0,,,
TXT5980,57.0,400.0,,,
TXT5981,51.0,435.0,,,
TXT5982,59.0,384.0,,,
TXT5983,53.0,373.0,,,
TXT5984,88.0,469.0,,,
TXT5985,59.0,397.0,,,
TXT5986,56.0,407.0,,,
TXT5987,59.0,396.0,,,
TXT5988,39.0,219.0,,,
TXT5989,69.0,394.0,,,
TXT5990,50.0,304.0,,,
TXT5991,68.0,503.0,,,
TXT5992,68.0,456.0,,,
TXT5993,62.0,580.0,,,
TXT5994,52.0,452.0,,,
TXT5995,39.0,288.0,,,
TXT5996,59.0,413.0,,,
TXT5997,64.0,579.0,,,
TXT5998,86.0,590.0,,,
TXT5999,51.0,409.0,,,
TXT6000,92.0,761.0,,,
TXT6001,52.0,356.0,,,
TXT6002,63.0,469.0,,,
TXT6003,65.0,434.0,,,
TXT6004,69.0,530.0,,,
TXT6005,65.0,426.0,,,
TXT6006,57.0,514.0,,,
TXT6007,50.0,456.0,,,
TXT6008,80.0,802.0,,,
TXT6009,54.0,494.0,,,
TXT6010,70.0,531.0,,,
TXT6011,62.0,513.0,,,
TXT6012,67.0,576.0,,,
TXT6013,86.0,600.0,,,
TXT6014,58.0,494.0,,,
TXT6015,90.0,541.0,,,
TXT6016,58.0,396.0,,,
TXT6017,67.0,551.0,,,
TXT6018,60.0,584.0,,,
TXT6019,85.0,829.0,,,
TXT6020,61.0,418.0,,,
TXT6021,69.0,493.0,,,
TXT6022,74.0,613.0,,,
TXT6023,83.0,642.0,,,
TXT6024,60.0,440.0,,,
TXT6025,54.0,588.0,,,
TXT6026,53.0,302.0,,,
TXT6027,85.0,754.0,,,
TXT6028,114.0,1060.0,,,
TXT6029,65.0,423.0,,,
TXT6030,96.0,695.0,,,
TXT6031,64.0,506.0,,,
TXT6032,61.0,558.0,,,
TXT6033,70.0,534.0,,,
TXT6034,72.0,696.0,,,
TXT6035,90.0,629.0,,,
TXT6036,54.0,421.0,,,
TXT6037,91.0,708.0,,,
TXT6038,100.0,566.0,,,
TXT6039,75.0,695.0,,,
TXT6040,63.0,498.0,,,
TXT6041,93.0,802.0,,,
TXT6042,68.0,528.0,,,
TXT6043,76.0,627.0,,,
TXT6044,69.0,587.0,,,
TXT6045,80.0,669.0,,,
TXT6046,51.0,363.0,,,
TXT6047,67.0,452.0,,,
TXT6048,72.0,444.0,,,
TXT6049,72.0,563.0,,,
TXT6050,63.0,437.0,,,
TXT6051,47.0,412.0,,,
TXT6052,83.0,742.0,,,
TXT6053,62.0,574.0,,,
TXT6054,65.0,516.0,,,
TXT6055,64.0,429.0,,,
TXT6056,30.0,272.0,,,
TXT6057,45.0,467.0,,,
TXT6058,63.0,445.0,,,
TXT6059,72.0,481.0,,,
TXT6060,81.0,612.0,,,
TXT6061,58.0,449.0,,,
TXT6062,84.0,590.0,,,
TXT6063,63.0,489.0,,,
TXT6064,64.0,691.0,,,
TXT6065,77.0,626.0,,,
TXT6066,82.0,724.0,,,
TXT6067,53.0,403.0,,,
TXT6068,61.0,509.0,,,
TXT6069,58.0,570.0,,,
TXT6070,74.0,607.0,,,
TXT6071,68.0,358.0,,,
TXT6072,82.0,622.0,,,
TXT6073,71.0,625.0,,,
TXT6074,67.0,413.0,,,
TXT6075,88.0,576.0,,,
TXT6076,90.0,651.0,,,
TXT6077,60.0,543.0,,,
TXT6078,88.0,672.0,,,
TXT6079,75.0,498.0,,,
TXT6080,79.0,744.0,,,
TXT6081,59.0,314.0,,,
TXT6082,76.0,547.0,,,
TXT6083,70.0,573.0,,,
TXT6084,66.0,541.0,,,
TXT6085,49.0,447.0,,,
TXT6086,51.0,451.0,,,
TXT6087,83.0,710.0,,,
TXT6088,55.0,467.0,,,
TXT6089,28.0,189.0,,,
TXT6090,69.0,636.0,,,
TXT6091,52.0,475.0,,,
TXT6092,47.0,384.0,,,
TXT6093,60.0,594.0,,,
TXT6094,66.0,537.0,,,
TXT6095,65.0,460.0,,,
TXT6096,76.0,423.0,,,
TXT6097,75.0,550.0,,,
TXT6098,84.0,573.0,,,
TXT6099,43.0,256.0,,,
TXT6100,62.0,471.0,,,
TXT6101,93.0,678.0,,,
TXT6102,75.0,505.0,,,
TXT6103,64.0,545.0,,,
TXT6104,81.0,396.0,,,
TXT6105,74.0,516.0,,,
TXT6106,48.0,389.0,,,
TXT6107,75.0,576.0,,,
TXT6108,82.0,653.0,,,
TXT6109,76.0,661.0,,,
TXT6110,56.0,492.0,,,
TXT6111,62.0,462.0,,,
TXT6112,68.0,519.0,,,
TXT6113,94.0,450.0,,,
TXT6114,64.0,543.0,,,
TXT6115,70.0,637.0,,,
TXT6116,81.0,582.0,,,
TXT6117,83.0,591.0,,,
TXT6118,92.0,517.0,,,
TXT6119,76.0,350.0,,,
TXT6120,47.0,394.0,,,
TXT6121,55.0,348.0,,,
TXT6122,50.0,455.0,,,
TXT6123,36.0,241.0,,,
TXT6124,58.0,396.0,,,
TXT6125,68.0,337.0,,,
TXT6126,50.0,320.0,,,
TXT6127,86.0,608.0,,,
TXT6128,48.0,256.0,,,
TXT6129,56.0,397.0,,,
TXT6130,71.0,644.0,,,
TXT6131,59.0,435.0,,,
TXT6132,47.0,214.0,,,
TXT6133,16.0,183.0,,,
TXT6134,53.0,356.0,,,
TXT6135,49.0,414.0,,,
TXT6136,73.0,723.0,,,
TXT6137,39.0,340.0,,,
TXT6138,49.0,402.0,,,
TXT6139,57.0,537.0,,,
TXT6140,76.0,644.0,,,
TXT6141,72.0,519.0,,,
TXT6142,45.0,447.0,,,
TXT6143,68.0,553.0,,,
TXT6144,70.0,602.0,,,
TXT6145,71.0,644.0,,,
TXT6146,54.0,504.0,,,
TXT6147,71.0,654.0,,,
TXT6148,63.0,581.0,,,
TXT6149,91.0,656.0,,,
TXT6150,64.0,573.0,,,
TXT6151,61.0,550.0,,,
TXT6152,93.0,660.0,,,
TXT6153,69.0,548.0,,,
TXT6154,62.0,529.0,,,
TXT6155,61.0,430.0,,,
TXT6156,47.0,397.0,,,
TXT6157,41.0,417.0,,,
TXT6158,48.0,415.0,,,
TXT6159,63.0,632.0,,,
TXT6160,76.0,642.0,,,
TXT6161,95.0,734.0,,,
TXT6162,105.0,1024.0,,,
TXT6163,54.0,434.0,,,
TXT6164,86.0,587.0,,,
TXT6165,61.0,418.0,,,
TXT6166,57.0,393.0,,,
TXT6167,65.0,505.0,,,
TXT6168,66.0,569.0,,,
TXT6169,52.0,501.0,,,
TXT6170,37.0,329.0,,,
TXT6171,54.0,434.0,,,
TXT6172,50.0,450.0,,,
TXT6173,88.0,816.0,,,
TXT6174,38.0,400.0,,,
TXT6175,102.0,740.0,,,
TXT6176,53.0,430.0,,,
TXT6177,42.0,406.0,,,
TXT6178,87.0,588.0,,,
TXT6179,64.0,488.0,,,
TXT6180,83.0,591.0,,,
TXT6181,85.0,589.0,,,
TXT6182,17.0,153.0,,,
TXT6183,67.0,561.0,,,
TXT6184,35.0,335.0,,,
TXT6185,57.0,509.0,,,
TXT6186,74.0,569.0,,,
TXT6187,72.0,589.0,,,
TXT6188,54.0,514.0,,,
TXT6189,58.0,444.0,,,
TXT6190,68.0,455.0,,,
TXT6191,75.0,499.0,,,
TXT6192,57.0,366.0,,,
TXT6193,57.0,500.0,,,
TXT6194,105.0,805.0,,,
TXT6195,78.0,664.0,,,
TXT6196,54.0,429.0,,,
TXT6197,76.0,617.0,,,
TXT6198,70.0,500.0,,,
TXT6199,43.0,393.0,,,
TXT6200,34.0,273.0,,,
TXT6201,60.0,371.0,,,
TXT6202,72.0,636.0,,,
TXT6203,89.0,561.0,,,
TXT6204,62.0,617.0,,,
TXT6205,37.0,325.0,,,
TXT6206,63.0,627.0,,,
TXT6207,66.0,586.0,,,
TXT6208,60.0,436.0,,,
TXT6209,76.0,635.0,,,
TXT6210,34.0,309.0,,,
TXT6211,70.0,453.0,,,
TXT6212,62.0,374.0,,,
TXT6213,67.0,579.0,,,
TXT6214,38.0,309.0,,,
TXT6215,50.0,360.0,,,
TXT6216,57.0,565.0,,,
TXT6217,74.0,625.0,,,
TXT6218,80.0,540.0,,,
TXT6219,63.0,672.0,,,
TXT6220,5.0,95.0,,,
TXT6221,46.0,393.0,,,
TXT6222,86.0,790.0,,,
TXT6223,64.0,532.0,,,
TXT6224,99.0,699.0,,,
TXT6225,66.0,580.0,,,
TXT6226,56.0,249.0,,,
TXT6227,72.0,445.0,,,
TXT6228,40.0,300.0,,,
TXT6229,54.0,468.0,,,
TXT6230,44.0,364.0,,,
TXT6231,54.0,457.0,,,
TXT6232,67.0,578.0,,,
TXT6233,55.0,375.0,,,
TXT6234,27.0,213.0,,,
TXT6235,76.0,458.0,,,
TXT6236,35.0,244.0,,,
TXT6237,77.0,599.0,,,
TXT6238,57.0,503.0,,,
TXT6239,69.0,374.0,,,
TXT6240,49.0,442.0,,,
TXT6241,89.0,720.0,,,
TXT6242,61.0,714.0,,,
TXT6243,56.0,528.0,,,
TXT6244,46.0,378.0,,,
TXT6245,38.0,328.0,,,
TXT6246,37.0,255.0,,,
TXT6247,84.0,767.0,,,
TXT6248,80.0,754.0,,,
TXT6249,45.0,334.0,,,
TXT6250,48.0,412.0,,,
TXT6251,107.0,842.0,,,
TXT6252,107.0,816.0,,,
TXT6253,105.0,851.0,,,
TXT6254,76.0,506.0,,,
TXT6255,80.0,733.0,,,
TXT6256,99.0,745.0,,,
TXT6257,128.0,941.0,,,
TXT6258,136.0,1021.0,,,
TXT6259,137.0,881.0,,,
TXT6260,59.0,339.0,,,
TXT6261,60.0,498.0,,,
TXT6262,61.0,529.0,,,
TXT6263,79.0,533.0,,,
TXT6264,88.0,599.0,,,
TXT6265,116.0,730.0,,,
TXT6266,80.0,495.0,,,
TXT6267,108.0,802.0,,,
TXT6268,115.0,1031.0,,,
TXT6269,109.0,860.0,,,
TXT6270,69.0,438.0,,,
TXT6271,74.0,610.0,,,
TXT6272,70.0,490.0,,,
TXT6273,66.0,585.0,,,
TXT6274,101.0,645.0,,,
TXT6275,89.0,745.0,,,
TXT6276,18.0,313.0,,,
TXT6277,105.0,737.0,,,
TXT6278,20.0,271.0,,,
TXT6279,69.0,400.0,,,
TXT6280,90.0,693.0,,,
TXT6281,73.0,508.0,,,
TXT6282,242.0,1668.0,,,
TXT6283,19.0,193.0,,,
TXT6284,99.0,685.0,,,
TXT6285,82.0,646.0,,,
TXT6286,139.0,775.0,,,
TXT6287,57.0,450.0,,,
TXT6288,90.0,641.0,,,
TXT6289,57.0,476.0,,,
TXT6290,51.0,491.0,,,
TXT6291,64.0,432.0,,,
TXT6292,71.0,381.0,,,
TXT6293,6.0,32.0,,,
TXT6294,118.0,770.0,,,
TXT6295,89.0,710.0,,,
TXT6296,38.0,308.0,,,
TXT6297,9.0,62.0,,,
TXT6298,75.0,436.0,,,
TXT6299,79.0,688.0,,,
TXT6300,97.0,882.0,,,
TXT6301,45.0,274.0,,,
TXT6302,135.0,1036.0,,,
TXT6303,103.0,618.0,,,
TXT6304,56.0,401.0,,,
TXT6305,90.0,557.0,,,
TXT6306,74.0,561.0,,,
TXT6307,88.0,888.0,,,
TXT6308,98.0,528.0,,,
TXT6309,58.0,501.0,,,
TXT6310,120.0,971.0,,,
TXT6311,69.0,485.0,,,
TXT6312,76.0,719.0,,,
TXT6313,83.0,642.0,,,
TXT6314,75.0,507.0,,,
TXT6315,4.0,39.0,,,
TXT6316,57.0,358.0,,,
TXT6317,67.0,383.0,,,
TXT6318,98.0,568.0,,,
TXT6319,42.0,441.0,,,
TXT6320,17.0,140.0,,,
TXT6321,79.0,577.0,,,
TXT6322,60.0,403.0,,,
TXT6323,67.0,363.0,,,
TXT6324,34.0,433.0,,,
TXT6325,41.0,316.0,,,
TXT6326,58.0,517.0,,,
TXT6327,98.0,652.0,,,
TXT6328,37.0,330.0,,,
TXT6329,13.0,256.0,,,
TXT6330,83.0,677.0,,,
TXT6331,47.0,379.0,,,
TXT6332,64.0,391.0,,,
TXT6333,47.0,369.0,,,
TXT6334,68.0,546.0,,,
TXT6335,57.0,527.0,,,
TXT6336,29.0,404.0,,,
TXT6337,56.0,368.0,,,
TXT6338,40.0,373.0,,,
TXT6339,64.0,524.0,,,
TXT6340,58.0,446.0,,,
TXT6341,78.0,604.0,,,
TXT6342,44.0,326.0,,,
TXT6343,55.0,480.0,,,
TXT6344,61.0,526.0,,,
TXT6345,33.0,247.0,,,
TXT6346,53.0,387.0,,,
TXT6347,49.0,292.0,,,
TXT6348,54.0,345.0,,,
TXT6349,26.0,152.0,,,
TXT6350,85.0,766.0,,,
TXT6351,63.0,478.0,,,
TXT6352,57.0,455.0,,,
TXT6353,51.0,436.0,,,
TXT6354,62.0,546.0,,,
TXT6355,108.0,568.0,,,
TXT6356,41.0,256.0,,,
TXT6357,38.0,245.0,,,
TXT6358,39.0,268.0,,,
TXT6359,66.0,793.0,,,
TXT6360,25.0,417.0,,,
TXT6361,55.0,291.0,,,
TXT6362,74.0,381.0,,,
TXT6363,58.0,550.0,,,
TXT6364,55.0,431.0,,,
TXT6365,60.0,483.0,,,
TXT6366,67.0,454.0,,,
TXT6367,85.0,634.0,,,
TXT6368,49.0,297.0,,,
TXT6369,74.0,622.0,,,
TXT6370,51.0,400.0,,,
TXT6371,84.0,615.0,,,
TXT6372,58.0,395.0,,,
TXT6373,50.0,273.0,,,
TXT6374,50.0,463.0,,,
TXT6375,52.0,366.0,,,
TXT6376,75.0,572.0,,,
TXT6377,56.0,418.0,,,
TXT6378,8.0,251.0,,,
TXT6379,56.0,454.0,,,
TXT6380,102.0,567.0,,,
TXT6381,46.0,344.0,,,
TXT6382,47.0,423.0,,,
TXT6383,28.0,214.0,,,
TXT6384,78.0,717.0,,,
TXT6385,79.0,398.0,,,
TXT6386,37.0,273.0,,,
TXT6387,71.0,673.0,,,
TXT6388,49.0,384.0,,,
TXT6389,101.0,564.0,,,
TXT6390,53.0,470.0,,,
TXT6391,66.0,500.0,,,
TXT6392,61.0,578.0,,,
TXT6393,67.0,615.0,,,
TXT6394,57.0,611.0,,,
TXT6395,50.0,397.0,,,
TXT6396,64.0,350.0,,,
TXT6397,63.0,458.0,,,
TXT6398,44.0,451.0,,,
TXT6399,49.0,453.0,,,
TXT6400,89.0,466.0,,,
TXT6401,80.0,442.0,,,
TXT6402,39.0,338.0,,,
TXT6403,68.0,446.0,,,
TXT6404,69.0,538.0,,,
TXT6405,56.0,402.0,,,
TXT6406,79.0,494.0,,,
TXT6407,74.0,447.0,,,
TXT6408,34.0,278.0,,,
TXT6409,59.0,392.0,,,
TXT6410,59.0,421.0,,,
TXT6411,55.0,239.0,,,
TXT6412,49.0,477.0,,,
TXT6413,66.0,419.0,,,
TXT6414,55.0,401.0,,,
TXT6415,47.0,305.0,,,
TXT6416,52.0,473.0,,,
TXT6417,37.0,217.0,,,
TXT6418,34.0,217.0,,,
TXT6419,50.0,310.0,,,
TXT6420,35.0,193.0,,,
TXT6421,41.0,379.0,,,
TXT6422,25.0,189.0,,,
TXT6423,58.0,505.0,,,
TXT6424,54.0,352.0,,,
TXT6425,48.0,411.0,,,
TXT6426,39.0,312.0,,,
TXT6427,30.0,217.0,,,
TXT6428,68.0,360.0,,,
TXT6429,91.0,381.0,,,
TXT6430,74.0,443.0,,,
TXT6431,96.0,310.0,,,
TXT6432,65.0,434.0,,,
TXT6433,25.0,383.0,,,
TXT6434,71.0,289.0,,,
TXT6435,55.0,393.0,,,
TXT6436,72.0,604.0,,,
TXT6437,64.0,664.0,,,
TXT6438,68.0,581.0,,,
TXT6439,50.0,446.0,,,
TXT6440,55.0,353.0,,,
TXT6441,66.0,453.0,,,
TXT6442,49.0,387.0,,,
TXT6443,99.0,744.0,,,
TXT6444,52.0,517.0,,,
TXT6445,59.0,452.0,,,
TXT6446,60.0,457.0,,,
TXT6447,56.0,423.0,,,
TXT6448,61.0,662.0,,,
TXT6449,63.0,536.0,,,
TXT6450,39.0,488.0,,,
TXT6451,63.0,445.0,,,
TXT6452,54.0,431.0,,,
TXT6453,65.0,397.0,,,
TXT6454,55.0,466.0,,,
TXT6455,51.0,324.0,,,
TXT6456,52.0,398.0,,,
TXT6457,53.0,522.0,,,
TXT6458,52.0,319.0,,,
TXT6459,70.0,479.0,,,
TXT6460,57.0,489.0,,,
TXT6461,51.0,385.0,,,
TXT6462,13.0,148.0,,,
TXT6463,47.0,381.0,,,
TXT6464,58.0,422.0,,,
TXT6465,78.0,815.0,,,
TXT6466,55.0,501.0,,,
TXT6467,58.0,587.0,,,
TXT6468,51.0,416.0,,,
TXT6469,72.0,746.0,,,
TXT6470,60.0,600.0,,,
TXT6471,62.0,574.0,,,
TXT6472,77.0,767.0,,,
TXT6473,75.0,475.0,,,
TXT6474,81.0,878.0,,,
TXT6475,86.0,683.0,,,
TXT6476,63.0,559.0,,,
TXT6477,84.0,700.0,,,
TXT6478,46.0,386.0,,,
TXT6479,78.0,791.0,,,
TXT6480,86.0,667.0,,,
TXT6481,58.0,476.0,,,
TXT6482,94.0,772.0,,,
TXT6483,72.0,616.0,,,
TXT6484,100.0,736.0,,,
TXT6485,75.0,561.0,,,
TXT6486,47.0,410.0,,,
TXT6487,50.0,452.0,,,
TXT6488,68.0,568.0,,,
TXT6489,95.0,654.0,,,
TXT6490,53.0,421.0,,,
TXT6491,68.0,470.0,,,
TXT6492,69.0,634.0,,,
TXT6493,62.0,592.0,,,
TXT6494,49.0,516.0,,,
TXT6495,84.0,556.0,,,
TXT6496,94.0,862.0,,,
TXT6497,58.0,406.0,,,
TXT6498,63.0,629.0,,,
TXT6499,58.0,360.0,,,
TXT6500,74.0,673.0,,,
TXT6501,52.0,458.0,,,
TXT6502,84.0,749.0,,,
TXT6503,63.0,481.0,,,
TXT6504,71.0,592.0,,,
TXT6505,77.0,639.0,,,
TXT6506,67.0,500.0,,,
TXT6507,74.0,522.0,,,
TXT6508,77.0,568.0,,,
TXT6509,59.0,501.0,,,
TXT6510,93.0,748.0,,,
TXT6511,60.0,524.0,,,
TXT6512,77.0,521.0,,,
TXT6513,64.0,589.0,,,
TXT6514,69.0,556.0,,,
TXT6515,61.0,507.0,,,
TXT6516,66.0,559.0,,,
TXT6517,62.0,652.0,,,
TXT6518,82.0,541.0,,,
TXT6519,59.0,302.0,,,
TXT6520,65.0,560.0,,,
TXT6521,51.0,513.0,,,
TXT6522,62.0,490.0,,,
TXT6523,60.0,419.0,,,
TXT6524,88.0,745.0,,,
TXT6525,65.0,633.0,,,
TXT6526,64.0,574.0,,,
TXT6527,62.0,575.0,,,
TXT6528,78.0,734.0,,,
TXT6529,57.0,558.0,,,
TXT6530,61.0,518.0,,,
TXT6531,48.0,411.0,,,
TXT6532,9.0,105.0,,,
TXT6533,48.0,495.0,,,
TXT6534,59.0,488.0,,,
TXT6535,55.0,491.0,,,
TXT6536,57.0,635.0,,,
TXT6537,48.0,442.0,,,
TXT6538,47.0,311.0,,,
TXT6539,58.0,564.0,,,
TXT6540,63.0,676.0,,,
TXT6541,19.0,200.0,,,
TXT6542,39.0,302.0,,,
TXT6543,67.0,502.0,,,
TXT6544,57.0,726.0,,,
TXT6545,38.0,247.0,,,
TXT6546,45.0,428.0,,,
TXT6547,30.0,312.0,,,
TXT6548,47.0,376.0,,,
TXT6549,20.0,169.0,,,
TXT6550,59.0,535.0,,,
TXT6551,39.0,436.0,,,
TXT6552,54.0,412.0,,,
TXT6553,80.0,508.0,,,
TXT6554,21.0,167.0,,,
TXT6555,50.0,408.0,,,
TXT6556,34.0,309.0,,,
TXT6557,74.0,329.0,,,
TXT6558,55.0,477.0,,,
TXT6559,14.0,96.0,,,
TXT6560,59.0,514.0,,,
TXT6561,92.0,888.0,,,
TXT6562,63.0,580.0,,,
TXT6563,43.0,381.0,,,
TXT6564,53.0,454.0,,,
TXT6565,79.0,608.0,,,
TXT6566,77.0,635.0,,,
TXT6567,53.0,505.0,,,
TXT6568,77.0,814.0,,,
TXT6569,64.0,454.0,,,
TXT6570,83.0,751.0,,,
TXT6571,58.0,514.0,,,
TXT6572,64.0,604.0,,,
TXT6573,51.0,518.0,,,
TXT6574,57.0,497.0,,,
TXT6575,52.0,466.0,,,
TXT6576,51.0,524.0,,,
TXT6577,56.0,592.0,,,
TXT6578,72.0,576.0,,,
TXT6579,60.0,512.0,,,
TXT6580,44.0,448.0,,,
TXT6581,51.0,454.0,,,
TXT6582,74.0,679.0,,,
TXT6583,62.0,539.0,,,
TXT6584,70.0,630.0,,,
TXT6585,76.0,797.0,,,
TXT6586,60.0,551.0,,,
TXT6587,65.0,633.0,,,
TXT6588,53.0,447.0,,,
TXT6589,45.0,348.0,,,
TXT6590,89.0,680.0,,,
TXT6591,55.0,654.0,,,
TXT6592,69.0,716.0,,,
TXT6593,72.0,694.0,,,
TXT6594,43.0,557.0,,,
TXT6595,54.0,573.0,,,
TXT6596,63.0,645.0,,,
TXT6597,36.0,385.0,,,
TXT6598,43.0,346.0,,,
TXT6599,76.0,719.0,,,
TXT6600,46.0,488.0,,,
TXT6601,90.0,784.0,,,
TXT6602,82.0,586.0,,,
TXT6603,12.0,60.0,,,
TXT6604,39.0,433.0,,,
TXT6605,97.0,892.0,,,
TXT6606,61.0,251.0,,,
TXT6607,53.0,608.0,,,
TXT6608,74.0,445.0,,,
TXT6609,88.0,590.0,,,
TXT6610,55.0,453.0,,,
TXT6611,48.0,347.0,,,
TXT6612,46.0,213.0,,,
TXT6613,30.0,196.0,,,
TXT6614,28.0,194.0,,,
TXT6615,36.0,171.0,,,
TXT6616,37.0,353.0,,,
TXT6617,39.0,299.0,,,
TXT6618,99.0,968.0,,,
TXT6619,1.0,11.0,,,
TXT6620,58.0,449.0,,,
TXT6621,49.0,459.0,,,
TXT6622,70.0,455.0,,,
TXT6623,96.0,830.0,,,
TXT6624,54.0,494.0,,,
TXT6625,52.0,506.0,,,
TXT6626,65.0,444.0,,,
TXT6627,43.0,299.0,,,
TXT6628,85.0,410.0,,,
TXT6629,150.0,907.0,,,
TXT6630,72.0,621.0,,,
TXT6631,104.0,842.0,,,
TXT6632,50.0,427.0,,,
TXT6633,58.0,492.0,,,
TXT6634,58.0,409.0,,,
TXT6635,59.0,256.0,,,
TXT6636,37.0,546.0,,,
TXT6637,48.0,343.0,,,
TXT6638,51.0,474.0,,,
TXT6639,48.0,390.0,,,
TXT6640,57.0,453.0,,,
TXT6641,41.0,268.0,,,
TXT6642,38.0,352.0,,,
TXT6643,60.0,482.0,,,
TXT6644,75.0,731.0,,,
TXT6645,54.0,447.0,,,
TXT6646,42.0,354.0,,,
TXT6647,45.0,398.0,,,
TXT6648,65.0,416.0,,,
TXT6649,36.0,287.0,,,
TXT6650,63.0,438.0,,,
TXT6651,52.0,414.0,,,
TXT6652,47.0,411.0,,,
TXT6653,62.0,557.0,,,
TXT6654,58.0,563.0,,,
TXT6655,53.0,422.0,,,
TXT6656,18.0,70.0,,,
TXT6657,44.0,342.0,,,
TXT6658,54.0,505.0,,,
TXT6659,84.0,642.0,,,
TXT6660,63.0,538.0,,,
TXT6661,60.0,477.0,,,
TXT6662,97.0,506.0,,,
TXT6663,52.0,505.0,,,
TXT6664,63.0,431.0,,,
TXT6665,68.0,466.0,,,
TXT6666,67.0,519.0,,,
TXT6667,26.0,270.0,,,
TXT6668,32.0,253.0,,,
TXT6669,47.0,268.0,,,
TXT6670,42.0,387.0,,,
TXT6671,34.0,271.0,,,
TXT6672,46.0,466.0,,,
TXT6673,79.0,666.0,,,
TXT6674,56.0,468.0,,,
TXT6675,52.0,500.0,,,
TXT6676,64.0,587.0,,,
TXT6677,47.0,374.0,,,
TXT6678,59.0,451.0,,,
TXT6679,25.0,299.0,,,
TXT6680,97.0,795.0,,,
TXT6681,66.0,564.0,,,
TXT6682,76.0,409.0,,,
TXT6683,54.0,425.0,,,
TXT6684,48.0,388.0,,,
TXT6685,20.0,393.0,,,
TXT6686,47.0,394.0,,,
TXT6687,48.0,275.0,,,
TXT6688,88.0,559.0,,,
TXT6689,46.0,289.0,,,
TXT6690,50.0,393.0,,,
TXT6691,59.0,516.0,,,
TXT6692,57.0,324.0,,,
TXT6693,80.0,672.0,,,
TXT6694,32.0,352.0,,,
TXT6695,57.0,507.0,,,
TXT6696,45.0,507.0,,,
TXT6697,65.0,281.0,,,
TXT6698,51.0,514.0,,,
TXT6699,54.0,422.0,,,
TXT6700,52.0,244.0,,,
TXT6701,114.0,568.0,,,
TXT6702,57.0,527.0,,,
TXT6703,68.0,318.0,,,
TXT6704,44.0,382.0,,,
TXT6705,56.0,529.0,,,
TXT6706,70.0,588.0,,,
TXT6707,82.0,346.0,,,
TXT6708,46.0,271.0,,,
TXT6709,58.0,310.0,,,
TXT6710,54.0,359.0,,,
TXT6711,83.0,407.0,,,
TXT6712,32.0,227.0,,,
TXT6713,87.0,422.0,,,
TXT6714,81.0,536.0,,,
TXT6715,45.0,324.0,,,
TXT6716,48.0,384.0,,,
TXT6717,46.0,497.0,,,
TXT6718,71.0,633.0,,,
TXT6719,71.0,539.0,,,
TXT6720,55.0,470.0,,,
TXT6721,50.0,408.0,,,
TXT6722,50.0,426.0,,,
TXT6723,9.0,464.0,,,
TXT6724,27.0,287.0,,,
TXT6725,16.0,126.0,,,
TXT6726,40.0,218.0,,,
TXT6727,48.0,306.0,,,
TXT6728,65.0,364.0,,,
TXT6729,30.0,315.0,,,
TXT6730,83.0,470.0,,,
TXT6731,54.0,310.0,,,
TXT6732,41.0,376.0,,,
TXT6733,59.0,238.0,,,
TXT6734,57.0,439.0,,,
TXT6735,56.0,416.0,,,
TXT6736,21.0,90.0,,,
TXT6737,45.0,255.0,,,
TXT6738,30.0,573.0,,,
TXT6739,44.0,380.0,,,
TXT6740,89.0,425.0,,,
TXT6741,52.0,214.0,,,
TXT6742,73.0,570.0,,,
TXT6743,111.0,665.0,,,
TXT6744,34.0,329.0,,,
TXT6745,74.0,430.0,,,
TXT6746,47.0,442.0,,,
TXT6747,64.0,303.0,,,
TXT6748,25.0,197.0,,,
TXT6749,49.0,383.0,,,
