SymphonyCodePK,BPM,Rolloff,Flux,RMS,Flatness,Spectral_Complexity,Pitch,Loudness
SYM8270,153.94,1490.1875,1.1265,0.1809,0.9312,24.9707,2112.9361,17.405
SYM8271,137.43,341.5985,1.1017,0.3265,0.9583,27.7399,2965.6504,37.3071
SYM8272,140.25,1969.5092,1.3291,0.1855,0.8724,28.1835,1883.673,18.1171
SYM8273,83.01,1397.9668,1.1275,0.2832,0.8665,38.2796,2236.2724,31.9467
SYM8274,88.27,1105.4285,1.5681,0.2501,0.9083,20.2838,2298.3582,26.2951
SYM8275,139.95,2856.1187,1.3337,0.2803,0.7677,37.9688,2396.3177,31.0581
SYM8276,86.07,1830.0074,1.3579,0.1591,0.8903,26.0036,1879.9189,14.6816
SYM8277,135.16,1862.8088,1.4592,0.2162,0.8501,22.8433,2213.7638,23.0295
SYM8278,138.12,2600.3723,1.2441,0.1978,0.8522,26.3218,1841.6291,20.2815
SYM8279,118.54,1822.1618,0.9625,0.1351,0.8905,28.1313,1399.445,12.2302
SYM8280,86.15,1688.4789,1.268,0.22,0.8974,32.4971,2097.5579,22.9297
SYM8281,738.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SYM8282,90.46,1762.1718,1.2059,0.2404,0.9337,38.0576,1738.6451,25.097
SYM8283,92.0,1146.8972,1.1017,0.221,0.9526,29.276,2223.0522,22.2769
SYM8284,79.43,1919.9478,1.1584,0.1514,0.9237,21.0816,2299.4034,13.8864
SYM8285,84.98,2489.3931,1.2087,0.1359,0.8312,23.5521,2047.5703,12.3258
SYM8286,89.0,1703.1697,1.2562,0.1829,0.9184,24.8771,2258.3072,17.8712
SYM8287,80.99,2798.109,1.1887,0.1415,0.8907,23.0511,2187.2293,12.7665
SYM8288,151.98,2335.6453,1.2941,0.1213,0.7925,22.3686,2389.2844,10.3157
SYM8289,135.28,1397.9918,1.3266,0.1183,0.8813,16.8875,1998.6965,9.9145
SYM8290,84.93,3073.0277,1.2245,0.1258,0.8792,27.3944,1543.2615,10.8492
SYM8291,151.93,1197.8595,1.312,0.1827,0.8947,25.0591,2581.3432,18.5015
SYM8292,90.08,2246.9088,1.1576,0.1472,0.8687,28.9823,1829.3558,13.3253
SYM8293,94.08,1529.7644,1.2758,0.1281,0.9054,18.8672,1908.3606,11.2067
SYM8294,142.22,1470.5637,1.2756,0.2421,0.8916,30.4297,2521.4938,26.9027
SYM8295,129.94,1212.2752,1.4472,0.2389,0.9161,20.9912,2489.612,25.3574
SYM8296,93.85,8635.9542,1.2324,0.0752,0.1841,20.7089,1758.8089,5.4024
SYM8297,143.92,2080.1057,1.1868,0.2526,0.8483,35.4667,1871.9878,28.073
SYM8298,92.97,3146.8931,1.4006,0.2092,0.7862,37.0031,2067.5276,22.0764
SYM8299,87.0,716.7321,1.2252,0.2392,0.9567,23.9735,2151.0942,25.6312
SYM8300,150.03,2107.8109,1.175,0.2016,0.8796,33.8511,1659.8311,20.752
SYM8301,92.61,1862.5682,1.2745,0.1253,0.8707,22.8235,2139.4367,10.8186
SYM8302,88.03,1919.4556,1.3064,0.2379,0.9276,29.0165,2322.9058,25.6003
SYM8303,155.96,6602.6082,1.3077,0.0614,0.2339,18.9959,1928.8552,4.1291
SYM8304,89.92,1957.369,1.2006,0.1546,0.8919,24.9203,1370.5137,14.2136
SYM8305,84.03,1642.8036,1.2606,0.1667,0.9099,21.777,1831.9998,15.4598
SYM8306,95.94,1493.1542,0.9079,0.1058,0.4468,16.9583,1277.7502,9.1769
SYM8307,84.76,1536.8617,1.2831,0.1201,0.8504,15.6005,2145.6654,10.6237
SYM8308,148.19,3721.8082,1.1648,0.2199,0.8303,40.8683,2212.6612,22.5409
SYM8309,163.43,2293.4182,1.2308,0.328,0.9207,44.8476,1944.2377,37.7668
SYM8310,100.06,1336.7816,1.606,0.2479,0.8735,20.8257,2367.9461,27.3243
SYM8311,135.93,1870.6908,1.313,0.2314,0.8429,30.16,2535.2134,25.2362
SYM8312,112.47,1158.6186,1.1491,0.2076,0.8839,22.3138,2278.9752,21.5692
SYM8313,97.17,1808.7419,1.453,0.1226,0.2277,16.0633,2923.1547,10.6738
SYM8314,98.02,2114.447,1.2678,0.1354,0.8893,20.7794,2168.703,11.5848
SYM8315,172.27,570.7303,1.2111,0.1702,0.9469,13.6098,2269.6431,16.5239
SYM8316,161.65,1752.2993,1.2818,0.2512,0.9349,42.4241,2131.4322,26.7123
SYM8317,95.05,2506.6898,1.2703,0.078,0.2088,12.5171,2045.3465,5.58
SYM8318,86.04,1731.62,1.6228,0.2066,0.9008,23.4441,2454.016,21.4355
SYM8319,135.94,1139.9856,1.3995,0.1901,0.9063,22.2694,2210.4422,18.6459
SYM8320,100.06,835.4626,1.6157,0.2661,0.9061,16.5058,2536.8232,29.9962
SYM8321,139.91,2928.7218,1.2152,0.2346,0.8787,41.4389,1612.1282,24.2259
SYM8322,163.5,1407.0394,0.9353,0.1652,0.8383,24.6733,1820.6156,16.2722
SYM8323,110.85,1808.7155,1.214,0.2374,0.8459,31.8665,1770.4017,25.4813
SYM8324,81.82,1248.6429,1.0828,0.2312,0.9113,29.9039,2288.8204,24.9175
SYM8325,141.89,1678.5234,1.0176,0.0835,0.8868,17.1552,1957.59,6.5426
SYM8326,172.27,1852.2059,0.9894,0.215,0.8529,32.3826,1418.4287,22.0667
SYM8327,92.37,1362.0332,1.1087,0.2761,0.9386,45.8417,2341.7394,30.3403
SYM8328,130.01,1182.1629,1.1183,0.3584,0.9338,44.5235,2355.7492,42.4407
SYM8329,136.53,1210.7922,1.1276,0.2727,0.8735,32.5222,2186.4258,31.1723
SYM8330,83.98,2093.5017,0.992,0.2627,0.8542,45.314,1862.1407,29.6138
SYM8331,117.29,1424.6134,0.9749,0.1648,0.9265,24.6799,1932.8798,15.9756
SYM8332,90.08,1982.112,1.1623,0.2605,0.8773,40.5801,2037.0635,29.0294
SYM8333,106.24,2592.2679,1.2449,0.2309,0.8109,32.7282,1850.1359,24.4088
SYM8334,88.99,1265.6125,1.1613,0.2343,0.8372,30.5822,2073.2013,25.3089
SYM8335,103.94,1603.9158,1.0292,0.1602,0.8118,20.4377,1727.9019,16.4219
SYM8336,145.03,1147.3174,0.9351,0.2126,0.9004,26.9001,1664.6152,22.6334
SYM8337,96.93,1966.4265,1.1449,0.2036,0.8592,31.2569,1815.5125,20.9334
SYM8338,83.93,742.6409,1.1131,0.1102,0.9013,10.1716,2847.7314,9.2417
SYM8339,110.93,1500.8128,1.3767,0.2272,0.827,27.2364,2483.9383,24.8416
SYM8340,136.4,1641.9083,1.0018,0.2346,0.9064,39.4853,1746.5372,25.2716
SYM8341,109.89,2408.6025,1.2015,0.2345,0.8,33.9891,2375.637,25.5606
SYM8342,90.01,1625.1159,1.0603,0.2512,0.885,39.6528,2093.7707,27.0862
SYM8343,147.46,2877.1188,1.1571,0.246,0.8399,42.1205,1600.7214,26.3784
SYM8344,145.14,1262.2984,1.0194,0.1913,0.9409,28.9816,1954.2425,18.8865
SYM8345,136.91,1790.8355,1.2914,0.2146,0.8691,28.8012,2134.266,22.1047
SYM8346,126.13,1533.9839,1.0979,0.2369,0.8985,35.7666,2074.1708,25.7084
SYM8347,89.84,1767.3872,1.1931,0.2603,0.8752,40.1094,2353.6084,28.459
SYM8348,129.95,1364.3111,1.0425,0.2657,0.8674,38.1375,1985.51,30.2717
SYM8349,94.48,2358.6978,1.1868,0.2588,0.8816,37.6482,1857.1614,28.1521
SYM8350,136.8,1646.0754,0.9882,0.244,0.7943,38.9847,2186.9519,27.0917
SYM8351,143.5,1089.8162,0.9804,0.2021,0.9049,23.6492,1862.5849,20.8806
SYM8352,128.44,1480.5476,1.0972,0.2297,0.8944,30.5264,1930.9973,24.0726
SYM8353,117.66,997.7996,1.1524,0.2075,0.9325,26.2549,2191.4954,21.3785
SYM8354,92.89,1624.5011,1.301,0.3166,0.8705,38.9954,2273.6683,36.3063
SYM8355,123.97,1020.4064,1.1225,0.2969,0.9051,35.6131,2184.0337,34.0576
SYM8356,139.94,1242.9468,1.2026,0.2332,0.9456,32.1336,2844.9082,24.661
SYM8357,125.92,1356.827,1.1066,0.2422,0.8778,31.3526,1892.9127,26.9596
SYM8358,91.93,1221.1372,1.0361,0.2464,0.9222,29.6434,2112.2471,26.8299
SYM8359,122.34,1636.9586,1.2556,0.2448,0.8298,28.5277,2172.9063,26.7298
SYM8360,139.91,1151.3302,0.963,0.1919,0.937,27.2057,1784.5837,19.6062
SYM8361,129.89,1107.0811,0.9203,0.2591,0.8309,32.9833,1764.1928,28.498
SYM8362,125.02,1263.8805,1.1017,0.2566,0.8431,29.2027,2390.5086,29.3321
SYM8363,144.02,2072.2932,1.2618,0.2336,0.7613,37.5647,1856.9387,24.4056
SYM8364,95.0,2130.6593,1.2302,0.2666,0.869,39.0367,2078.2126,29.5415
SYM8365,85.9,1564.051,1.1898,0.2963,0.8587,38.6172,2674.9182,34.0862
SYM8366,123.46,2374.6009,1.1564,0.2263,0.7886,39.3584,1797.0577,24.1919
SYM8367,84.32,1403.4954,1.0687,0.2758,0.8679,44.5453,2240.1019,31.0746
SYM8368,99.89,1106.1983,1.1181,0.2857,0.8749,33.8383,2110.9845,32.4537
SYM8369,144.0,1798.3688,1.3466,0.2815,0.866,39.3277,2097.7419,31.2332
SYM8370,172.27,1326.2161,1.0566,0.1785,0.9246,26.4065,1965.2776,17.5851
SYM8371,99.94,2739.3133,1.2491,0.2431,0.7605,37.3592,2225.213,26.3829
SYM8372,122.93,1304.2998,0.9746,0.2484,0.9401,38.4448,1577.5705,26.6558
SYM8373,91.88,1565.7361,1.2055,0.2735,0.9135,43.1555,2698.0713,30.3198
SYM8374,106.58,1056.9954,1.012,0.2354,0.9403,35.3329,2576.4213,25.1154
SYM8375,99.82,1458.5411,1.363,0.1624,0.9266,22.5419,2233.9022,15.6339
SYM8376,123.46,2374.6009,1.1564,0.2263,0.7886,39.3584,1797.0577,24.1919
SYM8377,147.85,1025.9307,0.9979,0.234,0.9299,27.2812,2143.8003,25.0718
SYM8378,99.73,2109.9872,1.1756,0.2763,0.7715,33.4311,2231.3893,30.7237
SYM8379,143.87,1170.4835,1.0571,0.196,0.9215,26.2932,2583.6354,20.1995
SYM8380,120.02,1093.8794,1.1395,0.2922,0.9321,34.3275,1937.7799,32.9715
SYM8381,89.93,930.9515,1.0128,0.1939,0.8591,18.9514,2549.2359,21.1125
SYM8382,99.45,2076.2032,1.1693,0.1958,0.9006,34.6747,2434.0813,20.0407
SYM8383,154.94,796.5913,1.0904,0.209,0.9263,16.8868,2909.9815,21.4799
SYM8384,123.85,1643.7863,1.0724,0.2773,0.8531,41.0254,1752.9159,31.0049
SYM8385,92.85,1056.5321,0.9751,0.2016,0.9223,27.0442,1823.4817,20.4304
SYM8386,94.98,863.3608,1.0061,0.2406,0.93,20.7836,2261.5173,25.8789
SYM8387,134.79,1518.645,1.0864,0.253,0.8906,39.5364,1904.4186,27.5749
SYM8388,121.91,1116.4251,1.005,0.2746,0.8937,38.3794,2020.2626,30.9221
SYM8389,117.82,987.5845,0.9732,0.2364,0.9112,31.8909,1850.8926,25.8561
SYM8390,135.83,2938.407,1.1465,0.2159,0.8368,32.1188,1490.2321,22.0553
SYM8391,84.84,1051.9755,1.0269,0.2427,0.9221,33.8107,1924.6011,26.1801
SYM8392,101.94,2132.6062,1.1592,0.2127,0.8386,33.6755,2451.1727,21.902
SYM8393,124.0,2037.0383,1.1866,0.2237,0.8427,37.5673,1723.3573,23.3371
SYM8394,106.72,931.6901,0.9088,0.1889,0.9308,10.2019,3813.9158,18.5957
SYM8395,89.79,1944.4233,0.9345,0.2332,0.8447,36.0984,1565.3609,24.6827
SYM8396,156.16,1377.7793,1.0477,0.2608,0.9249,39.8879,2000.2647,28.6353
SYM8397,93.69,1869.6485,1.0985,0.1984,0.9186,33.6494,2664.8772,20.1668
SYM8398,78.06,1545.6065,1.0441,0.2365,0.8772,34.0734,1895.3758,25.3346
SYM8399,131.38,2039.1284,1.336,0.1798,0.8954,29.6603,2316.9793,17.2897
SYM8400,99.76,1198.2362,1.0539,0.2929,0.8851,40.9935,1923.0775,33.0561
SYM8401,80.01,1270.938,1.1229,0.2434,0.9055,29.4616,2147.8106,26.2824
SYM8402,89.98,1001.0697,1.0347,0.2457,0.9378,28.8055,2469.0572,26.3622
SYM8403,84.61,2635.0343,1.0667,0.2406,0.8854,49.0646,2157.3024,25.4496
SYM8404,109.99,2227.9639,1.2372,0.2261,0.8004,34.4793,2054.8524,24.4388
SYM8405,84.9,2003.2237,1.2343,0.1925,0.8737,25.1734,1665.2304,18.9029
SYM8406,88.94,2225.5127,1.1298,0.195,0.7497,29.755,1793.2206,20.6858
SYM8407,130.65,1656.5419,1.2474,0.2751,0.8453,39.792,2522.4665,31.2301
SYM8408,154.81,1896.7363,1.0758,0.329,0.6989,48.3186,1854.7104,38.1773
SYM8409,104.03,1077.9277,1.1264,0.2531,0.8914,29.0861,2173.0802,28.8505
SYM8410,112.97,1753.1519,1.0756,0.1731,0.8381,30.7651,2040.8457,17.3134
SYM8411,123.48,1100.0203,1.1338,0.2918,0.8883,33.3977,2330.0596,34.1114
SYM8412,166.39,983.8709,0.9591,0.2816,0.9167,38.7841,2337.8957,31.2258
SYM8413,104.61,1230.8454,1.0109,0.1778,0.9529,25.1197,1673.9383,17.0059
SYM8414,82.91,1504.2082,1.2916,0.2008,0.9255,33.946,2441.245,20.2658
SYM8415,139.95,1868.3608,1.1146,0.2113,0.8847,41.0104,2035.7232,22.0614
SYM8416,67.87,1673.6505,1.0481,0.1753,0.8374,24.5069,1715.3121,18.164
SYM8417,129.71,1275.6635,1.1379,0.3196,0.8454,41.3339,2453.6738,37.6465
SYM8418,91.93,2310.4788,1.1413,0.1856,0.8886,28.7661,2190.1895,18.3635
SYM8419,87.91,1696.1433,1.2207,0.218,0.837,25.453,2720.316,23.1198
SYM8420,92.95,1791.9967,1.1094,0.2222,0.8908,40.0918,1775.6838,23.3753
SYM8421,144.83,1564.9981,1.0637,0.2533,0.919,36.2494,1795.2494,27.2776
SYM8422,129.84,1926.5056,1.1406,0.2927,0.8375,43.436,2353.9385,33.1584
SYM8423,81.03,1745.9831,1.2085,0.2181,0.9038,29.197,1898.1843,23.1223
SYM8424,127.93,1061.9735,0.9425,0.2242,0.9268,33.6295,1851.3707,23.3263
SYM8425,122.79,845.1492,1.0226,0.2999,0.9287,36.6258,1860.5498,34.3418
SYM8426,184.57,2440.8294,1.2953,0.1934,0.8609,38.8379,1999.2347,19.2139
SYM8427,142.98,1112.9031,0.9844,0.2338,0.9186,29.0622,1913.0778,25.1738
SYM8428,150.03,1308.2702,1.0337,0.2084,0.8651,26.5877,1716.5296,21.7856
SYM8429,129.76,2603.7205,1.1718,0.188,0.8787,35.9802,1575.8504,18.4731
SYM8430,83.78,1374.7857,1.0644,0.1743,0.9485,32.7792,1714.4266,16.2786
SYM8431,92.03,1404.4355,1.1341,0.2286,0.9158,28.3309,2086.0409,24.0314
SYM8432,86.09,1763.9844,1.0493,0.2628,0.874,39.9535,1987.0298,28.8255
SYM8433,129.66,1009.2911,1.1478,0.2374,0.9286,26.5269,2708.2263,25.8122
SYM8434,123.05,1409.145,0.9382,0.1853,0.8983,28.3958,1819.1481,18.6237
SYM8435,146.42,3125.5985,1.1916,0.2075,0.7912,44.4388,1663.0809,20.9382
SYM8436,129.76,2603.7205,1.1718,0.188,0.8787,35.9802,1575.8504,18.4731
SYM8437,85.5,2302.2242,1.1399,0.2282,0.8301,36.2439,1890.5088,24.3598
SYM8438,126.13,1533.9839,1.0979,0.2369,0.8985,35.7666,2074.1708,25.7084
SYM8439,172.27,2275.8982,1.1334,0.2395,0.8256,40.3608,2321.4644,26.6375
SYM8440,129.67,1370.5204,1.0931,0.1979,0.9574,34.7777,2023.6207,19.5442
SYM8441,117.15,2294.318,1.2333,0.2349,0.8901,43.4521,2157.0887,24.8124
SYM8442,128.05,1102.1403,1.1747,0.2076,0.9632,27.6377,2448.9752,21.4602
SYM8443,172.27,1917.2543,1.2994,0.2426,0.2492,32.611,2445.6565,26.2936
SYM8444,178.21,1167.4869,1.1859,0.2419,0.9338,32.7784,2252.4358,26.0422
SYM8445,129.85,1284.8025,1.0945,0.2036,0.9119,26.8478,1758.4994,20.9093
SYM8446,104.97,1777.6344,1.1781,0.2036,0.8958,30.2815,2441.3211,21.2674
SYM8447,136.13,1547.9829,1.3236,0.2013,0.8871,22.5921,2755.1551,20.8481
SYM8448,87.97,1923.6607,1.3495,0.1797,0.8814,29.9182,2102.4472,17.3387
SYM8449,131.16,2112.515,1.0853,0.2477,0.8382,41.609,1927.6414,26.6594
SYM8450,123.96,1486.4131,1.1714,0.2635,0.8669,31.1757,2400.5697,30.4075
SYM8451,144.53,816.5129,0.9518,0.2541,0.9545,28.5793,2108.2158,27.8744
SYM8452,150.02,1196.5136,1.1718,0.1634,0.9049,21.4813,2861.0256,16.1297
SYM8453,70.11,1079.8072,0.8369,0.1817,0.9309,19.1001,1687.344,17.6356
SYM8454,163.5,1407.0394,0.9353,0.1652,0.8383,24.6733,1820.6156,16.2722
SYM8455,117.92,1417.4429,1.1788,0.2706,0.8344,34.1652,2447.688,30.6393
SYM8456,150.39,2244.04,1.1332,0.2474,0.8848,34.8089,2602.9929,27.2641
SYM8457,150.31,2020.3249,1.1904,0.2246,0.7985,30.6384,2150.2373,24.4303
SYM8458,128.57,2711.0436,1.124,0.173,0.2029,32.7118,2010.3993,16.655
SYM8459,122.54,1427.6014,0.9964,0.1046,0.8922,19.0206,1825.591,8.7447
SYM8460,122.96,1868.5153,1.0362,0.1156,0.865,32.3973,1562.8921,9.637
SYM8461,114.62,854.5996,0.9077,0.2279,0.933,25.3637,1782.7209,24.2296
SYM8462,93.35,1802.6725,1.0806,0.277,0.8852,46.4842,2300.9451,30.7191
SYM8463,83.78,1374.7857,1.0644,0.1743,0.9485,32.7792,1714.4266,16.2786
SYM8464,133.04,1059.6847,1.2455,0.2489,0.8045,22.028,2461.0193,28.3449
SYM8465,135.9,1458.9159,1.0832,0.2067,0.8793,34.258,1946.4669,21.2583
SYM8466,80.1,3795.7504,1.0721,0.176,0.8588,41.4145,1631.8989,16.8829
SYM8467,161.78,2674.7316,1.2697,0.2079,0.9199,37.3199,1801.4206,20.6601
SYM8468,99.5,1189.9888,1.0998,0.1043,0.8945,13.4649,2173.2515,9.0529
SYM8469,132.89,773.5888,0.9903,0.2258,0.9601,25.0282,2498.3614,23.5276
SYM8470,117.66,801.3118,1.1068,0.1059,0.9062,13.3226,2273.6414,8.7812
SYM8471,139.76,1493.6599,1.0084,0.2527,0.8429,35.446,1980.8845,28.3006
SYM8472,129.85,1800.8619,1.1057,0.249,0.87,38.3782,1879.9643,26.7417
SYM8473,103.08,2308.1157,1.095,0.265,0.8985,49.1467,2329.5961,29.1941
SYM8474,87.22,2875.3754,1.2438,0.1929,0.8544,28.3715,2186.0675,19.9353
SYM8475,89.88,657.8596,0.7914,0.1207,0.9504,18.2721,2137.7665,10.6529
SYM8476,117.72,965.1899,1.0041,0.1101,0.8294,14.1335,1942.6211,9.8264
SYM8477,110.14,2886.9277,1.3128,0.2086,0.8415,35.7034,2011.9092,21.1835
SYM8478,80.17,1363.1915,1.1305,0.1889,0.9424,26.1743,2743.9422,18.7459
SYM8479,88.19,1655.4054,0.8094,0.1291,0.8741,26.7863,1054.5274,12.765
SYM8480,125.76,1026.3793,1.0095,0.1117,0.8865,23.11,1964.5879,9.1889
SYM8481,123.77,1170.5954,1.0062,0.2313,0.9175,31.1384,1685.7178,24.9885
SYM8482,80.08,2099.0969,1.1813,0.229,0.8786,34.3206,2132.6512,24.0594
SYM8483,92.22,314.8859,0.8194,0.1381,0.878,6.2531,2982.8138,12.7191
SYM8484,164.3,2477.8831,0.9959,0.1409,0.7905,28.5214,1500.9002,13.2771
SYM8485,120.45,959.3593,1.1263,0.1294,0.9319,12.1474,3020.2722,11.307
SYM8486,93.03,3124.0843,1.1766,0.1926,0.8448,37.0968,1897.5877,19.4334
SYM8487,145.14,1262.2984,1.0194,0.1913,0.9409,28.9816,1954.2425,18.8865
SYM8488,89.45,1660.1087,1.1191,0.0754,0.8151,11.0867,2320.0808,5.9704
SYM8489,127.89,1412.8155,0.8935,0.2039,0.9073,32.6976,1603.6707,21.2254
SYM8490,111.53,1048.2154,1.0873,0.095,0.8769,10.8971,2532.6156,7.8941
SYM8491,161.83,1680.5531,0.9519,0.1268,0.9156,21.8191,1770.6296,12.2007
SYM8492,88.71,1414.0592,1.2032,0.1285,0.8975,19.5624,2474.0452,11.3164
SYM8493,143.91,2352.0131,1.2325,0.1935,0.8535,31.7045,2163.2184,20.1057
SYM8494,117.86,1300.8106,1.102,0.1321,0.8873,14.3247,2504.3554,12.05
SYM8495,135.88,3407.6558,1.2181,0.1424,0.6602,24.628,1991.5124,14.2163
SYM8496,100.01,1613.6938,1.099,0.2197,0.8742,33.2215,2594.8204,23.5541
SYM8497,118.09,1791.7139,1.1024,0.1048,0.8211,11.1969,2605.7103,9.1387
SYM8498,147.99,2457.4034,1.1584,0.2127,0.8965,42.708,2082.1062,21.6608
SYM8499,161.97,2927.1952,1.4076,0.2151,0.761,36.9802,2061.3513,22.0601
SYM8500,122.47,1070.1887,1.0808,0.1381,0.8981,22.0766,1701.2907,12.4342
SYM8501,147.88,1138.9382,1.1041,0.253,0.9102,34.6767,2241.5438,27.8043
SYM8502,75.37,1556.5991,1.3517,0.2822,0.897,33.7537,2342.3891,31.6199
SYM8503,100.34,1239.1022,1.0324,0.2217,0.9363,33.1227,2205.928,23.3238
SYM8504,178.21,2052.7202,1.1807,0.2266,0.7488,30.2166,1754.9169,25.0628
SYM8505,138.33,2851.352,1.0129,0.1641,0.8037,41.6598,1218.1014,15.388
SYM8506,83.88,2727.0257,1.3695,0.1218,0.8096,27.3907,1986.5882,10.5762
SYM8507,89.9,1832.4582,1.3972,0.2465,0.8083,23.3713,2557.3982,27.5478
SYM8508,153.94,1827.6148,1.3668,0.2095,0.8898,31.3043,2519.1181,21.4928
SYM8509,72.97,1725.7056,1.2497,0.2442,0.898,34.862,2377.3774,25.4698
SYM8510,138.21,1637.2227,1.3001,0.2265,0.8662,26.103,2658.1775,23.9925
SYM8511,164.19,2341.4944,1.3129,0.1724,0.8743,35.4988,1665.6891,16.2551
SYM8512,94.42,2482.1211,1.1819,0.2632,0.8594,37.8986,1979.3223,28.8991
SYM8513,103.87,1939.7479,1.3429,0.3059,0.8417,38.4296,2281.3765,35.795
SYM8514,144.64,1833.4727,1.2639,0.2827,0.8928,41.0472,2234.5192,31.8534
SYM8515,161.7,747.4537,1.0978,0.1974,0.9226,17.5524,2369.2463,20.9567
SYM8516,115.78,1402.6037,1.2577,0.3071,0.8698,35.512,2106.7013,35.9031
SYM8517,94.28,1045.4751,1.3337,0.2886,0.9315,27.7581,2202.9739,33.1956
SYM8518,106.9,1210.0283,1.0767,0.3031,0.9261,35.002,2222.2658,34.9823
SYM8519,135.18,1540.4366,1.2683,0.259,0.896,34.506,2219.4308,28.5228
SYM8520,117.79,1232.2157,1.1795,0.2385,0.9087,25.6208,2112.5426,26.5168
SYM8521,147.98,1302.8031,1.1687,0.2626,0.8825,37.0329,2359.3101,29.2189
SYM8522,130.08,1202.4535,1.1564,0.1559,0.8683,18.3986,2200.0166,15.5494
SYM8523,123.2,1414.0137,1.2273,0.2606,0.8887,29.5866,2300.607,29.3359
SYM8524,99.96,833.1017,1.1745,0.2565,0.9524,25.999,2482.3181,28.141
SYM8525,147.82,1169.055,1.1722,0.2525,0.9217,28.8376,2236.853,27.5989
SYM8526,97.86,852.4909,1.1215,0.3004,0.9508,30.2814,2600.518,34.5887
SYM8527,140.0,1334.9835,1.2136,0.2827,0.8781,28.6009,2236.0187,32.2874
SYM8528,82.99,1597.2087,1.2449,0.2379,0.9024,28.6938,2432.9184,26.3361
SYM8529,135.11,1308.3067,1.1553,0.2354,0.8872,23.146,2250.754,26.2759
SYM8530,164.76,1271.4244,1.3,0.2974,0.9404,38.0218,2137.863,33.8749
SYM8531,147.88,1065.9558,0.9877,0.2661,0.9409,32.1127,2030.4891,28.8958
SYM8532,98.04,1508.6031,1.207,0.2592,0.8973,28.3096,2355.5869,28.7512
SYM8533,84.01,1280.6281,1.0946,0.2227,0.9277,27.595,2439.5071,24.1942
SYM8534,163.89,1499.3189,1.226,0.2363,0.881,25.8788,2164.6921,25.8092
SYM8535,94.99,1499.9795,1.1292,0.2804,0.8965,40.1013,2045.8314,31.2041
SYM8536,120.84,1369.3332,1.1617,0.1734,0.8859,23.1106,2143.6043,18.1168
SYM8537,143.84,1082.4161,1.0159,0.225,0.9319,30.9624,1944.7569,24.0133
SYM8538,99.87,1159.5881,1.269,0.3035,0.9487,30.058,2507.0684,35.375
SYM8539,150.15,1483.4856,1.295,0.2455,0.8284,27.953,2198.1413,27.9206
SYM8540,122.04,1784.2159,1.0634,0.1948,0.9345,29.5006,2011.7445,19.4384
SYM8541,129.67,1849.256,1.054,0.1796,0.8893,31.2688,1857.052,18.3198
SYM8542,129.99,1340.3718,1.3364,0.2767,0.8732,27.6868,2587.0369,31.6509
SYM8543,121.74,1170.1243,1.1864,0.2192,0.9011,21.9937,2757.5796,23.877
SYM8544,104.56,930.476,1.2074,0.2968,0.9476,26.5312,2428.5881,33.6212
SYM8545,99.89,1294.572,1.1971,0.2892,0.92,32.5218,2088.2756,32.81
SYM8546,156.26,1478.8617,1.2985,0.2409,0.7975,25.0369,2122.0117,26.3006
SYM8547,156.24,889.1576,1.1028,0.2527,0.886,31.2161,2171.2685,28.6356
SYM8548,87.8,1343.4045,1.2205,0.2416,0.8639,26.9968,2402.6455,26.6789
SYM8549,112.79,1267.3298,1.3194,0.2394,0.9086,23.9605,2444.5825,26.8015
SYM8550,80.03,1024.9152,1.2059,0.2907,0.9442,25.768,2819.5328,33.3865
SYM8551,131.82,1510.8569,1.26,0.3383,0.8481,34.1591,2111.6234,40.3449
SYM8552,136.51,1391.6265,1.2861,0.2615,0.9012,29.5669,2342.3212,29.0487
SYM8553,112.79,1570.864,1.2418,0.2716,0.9158,30.2477,2163.0221,30.7507
SYM8554,72.18,768.5404,1.2597,0.3093,0.9132,24.9159,2650.5122,36.1102
SYM8555,117.98,1348.036,1.3449,0.2582,0.9148,28.1213,2497.5994,29.1872
SYM8556,125.5,1152.292,1.0979,0.2362,0.9258,24.2883,1987.0833,25.6254
SYM8557,75.95,1584.7713,1.4072,0.2411,0.8521,22.5805,2774.5472,27.0228
SYM8558,119.97,1932.6035,1.2809,0.2196,0.8699,27.6184,2289.4968,24.204
SYM8559,92.74,813.201,1.1359,0.2081,0.9719,19.9898,2148.5758,21.073
SYM8560,90.18,1556.9528,1.1888,0.2225,0.8974,23.333,2233.2265,24.203
SYM8561,128.5,913.2427,1.266,0.281,0.9267,26.2519,2418.2902,31.8637
SYM8562,87.97,1270.3456,1.224,0.2932,0.9113,31.5378,2376.822,33.6286
SYM8563,87.99,971.9908,1.0657,0.2996,0.932,33.9212,2419.9353,34.4207
SYM8564,105.01,1255.3334,1.6041,0.27,0.9182,21.8868,2955.883,30.4909
SYM8565,119.99,1213.3495,1.3176,0.2715,0.9353,26.178,2809.8109,30.7325
SYM8566,93.9,1591.3148,1.2981,0.2555,0.8935,32.754,2442.0643,28.3657
SYM8567,152.99,902.7417,1.1071,0.2781,0.8895,29.8204,2242.5663,31.9916
SYM8568,103.01,1762.1507,1.4893,0.2403,0.8927,28.7701,2391.3014,26.0441
SYM8569,102.64,1744.9561,1.2331,0.1534,0.833,18.4821,2060.5552,14.9138
SYM8570,111.0,1339.9772,1.432,0.2762,0.9313,25.8199,2710.1072,31.6281
