FeatureCodePK,FeaturedArtistName
7114,TR459388,Sfera Ebbasta
7115,TR459388,Carl Brave
7116,TR620438,
7117,TR223129,
7118,TR513868,
7119,TR200645,2Rari
7120,TR311495,
7121,TR617380,
7122,TR191615,Bresh
7123,TR191615,Fabri Fibra
7124,TR991895,
7125,TR207798,
7126,TR442402,
7127,TR105571,
7128,TR882891,Sfera Ebbasta
7129,TR830864,
7130,TR203437,Electrofants
7131,TR733942,
7132,TR762429,Paska
7133,TR959305,
7134,TR144595,
7135,TR265588,
7136,TR478037,Maite
7137,TR909790,Ghali
7138,TR880966,Nox (ITA)
7139,TR532071,Josiah and the Bonnevilles
7140,TR100995,Franco Califano
7141,TR317133,Fabri Fibra
7142,TR317133,Jake La Furia
7143,TR317133,Noyz Narcos
7144,TR317133,Marracash
7145,TR317133,Guè
7146,TR317133,J-Ax
7147,TR317133,Francesco Sarcina
7148,TR985889,Emis Killa
7149,TR985889,Paky
7150,TR700142,Guè
7151,TR700142,Sacky
7152,TR993382,Marracash
7153,TR993382,Venerus
7154,TR693738,Jake La Furia
7155,TR693738,Marracash
7156,TR155170,Madame
7157,TR155170,Dani Faiv
7158,TR277380,Jake La Furia
7159,TR277380,Shiva
7160,TR493612,Caneda
7161,TR493612,Ted Bee
7162,TR493612,Vincenzo da Via Anfossi
7163,TR493612,Montenero
7164,TR493612,Emi Lo Zio
7165,TR324875,Ernia
7166,TR324875,Rose Villain
7167,TR934486,Vale Pain
7168,TR934486,Kid Yugi
7169,TR731996,Massimo Pericolo
7170,TR731996,Nerissima Serpe
7171,TR749184,Marracash
7172,TR749184,Deleterio
7173,TR859439,Jake La Furia
7174,TR859439,Guè
7175,TR407617,Jack The Smoker
7176,TR407617,Silent Bob
7177,TR933203,Niky Savage
7178,TR933203,Emis Killa
7179,TR280868,167 Gang
7180,TR850382,Co’Sang
7181,TR404468,Philip
7182,TR404468,Il Ghost
7183,TR186349,Annalisa
7184,TR186349,Guè
7185,TR186349,Ernia
7186,TR403982,Emiliano Pepe
7187,TR403982,Luchè
7188,TR403982,Guè
7189,TR721459,J-Ax
7190,TR721459,Coma_Cose
7191,TR721459,M¥SS KETA
7192,TR729121,Nicola Siciliano
7193,TR729121,Guè
7194,TR729121,Joan Thiele
7195,TR346634,Bassi Maestro
7196,TR346634,DJ Shocca
7197,TR346634,Egreen
7198,TR579802,Neima Ezza
7199,TR579802,Ernia
7200,TR394508,RollzRois
7201,TR394508,Less Torrance
7202,TR394508,Jake La Furia
7203,TR664116,Gemitaiz
7204,TR664116,CaneSecco
7205,TR664116,Fedez
7206,TR194734,Nex Cassel
7207,TR194734,Jake La Furia
7208,TR279799,Fabri Fibra
7209,TR468500,Enzo Dong
7210,TR468500,Boro
7211,TR468500,Giuliano Palma
7212,TR404993,Emis Killa
7213,TR130854,18K
7214,TR623082,Amir Issaa
7215,TR623082,Montenero
7216,TR623082,Duellz
7217,TR309605,Emis Killa
7218,TR309605,Ensi
7219,TR943999,Slings
7220,TR822821,Mikush
7221,TR224888,Johnny Marsiglia
7222,TR224888,Vacca
7223,TR224888,Aban
7224,TR178712,Boro
7225,TR249510,Giuliano Palma
7226,TR249510,ASTOL
7227,TR249510,Vago
7228,TR518621,Ntò
7229,TR518621,Entics
7230,TR518621,Caneda
7231,TR989163,Sacky
7232,TR552730,Reverendo
7233,TR552730,Chief (ITA)
7234,TR552730,Mixup
7235,TR552730,Dargen D’Amico
7236,TR971494,Uzi Lvke
7237,TR971494,Fasma
7238,TR971494,Vion
7239,TR705440,
7240,TR385952,
7241,TR896358,Ted Bee
7242,TR896358,Royal Mehdi
7243,TR896358,Rischio
7244,TR896358,Vincenzo da Via Anfossi
7245,TR220601,Giuliano Sangiorgi
7246,TR256528,Vettosi
7247,TR538038,Maruego
7248,TR338147,J-Ax
7249,TR132810,
7250,TR848023,Big Boy Caprice
7251,TR848023,Tormento
7252,TR739425,Francesca Michielin
7253,TR277727,Emma
7254,TR800922,Giuliano Palma
7255,TR426338,Julia Crane
7256,TR286386,Liv L’Raynge
7257,TR127478,
7258,TR237709,
7259,TR102586,
7260,TR541098,Fabri Fibra
7261,TR830939,
7262,TR311396,
7263,TR762342,Fabri Fibra
7264,TR638268,
7265,TR159925,
7266,TR573216,
7267,TR157060,
7268,TR684026,
7269,TR229663,Fabri Fibra
7270,TR966337,Fabri Fibra
7271,TR473816,Maxi B
7272,TR473816,Fabri Fibra
7273,TR130907,Just Off Turner
7274,TR740010,
7275,TR270990,
7276,TR169320,
7277,TR711315,Fabri Fibra
7278,TR422863,
7279,TR293618,Romina Falconi
7280,TR579941,
7281,TR115665,
7282,TR881372,
7283,TR428623,
7284,TR483639,
7285,TR780682,Jack The Smoker
7286,TR396020,
7287,TR568616,
7288,TR987726,
7289,TR671528,
7290,TR430178,
7291,TR654508,
7292,TR314703,
7293,TR943555,
7294,TR605646,Fabri Fibra
7295,TR677557,
7296,TR551855,
7297,TR580451,
7298,TR367340,
7299,TR796733,
7300,TR514416,
7301,TR739921,
7302,TR113436,
7303,TR256275,
7304,TR810341,
7305,TR547630,
7306,TR806122,
7307,TR562973,Fabri Fibra
7308,TR328821,
7309,TR480123,
7310,TR666127,
7311,TR820489,
7312,TR990525,
7313,TR988089,
7314,TR366730,Shezan Il Ragio
7315,TR366730,Fabri Fibra
7316,TR906503,
7317,TR798002,
7318,TR656976,
7319,TR933826,
7320,TR874765,
7321,TR650076,
7322,TR191623,
7323,TR199257,
7324,TR320920,
7325,TR153176,
7326,TR525976,
7327,TR288424,
7328,TR231312,
7329,TR231925,
7330,TR323138,
7331,TR122822,
7332,TR104697,Fabri Fibra
7333,TR623894,Fabri Fibra
7334,TR292054,
7335,TR701421,
7336,TR725465,
7337,TR558820,Word
7338,TR558820,Chime Nadir
7339,TR558820,Fabri Fibra
7340,TR682497,
7341,TR810441,
7342,TR898024,
7343,TR242186,
7344,TR781315,
7345,TR839041,
7346,TR601323,Chime Nadir
7347,TR712395,
7348,TR788069,
7349,TR505355,Paolo Severini
7350,TR463590,
7351,TR354499,
7352,TR527688,
7353,TR106087,
7354,TR470885,
7355,TR464830,
7356,TR890698,
7357,TR513705,
7358,TR591834,
7359,TR891005,
7360,TR996319,
7361,TR280678,
7362,TR362271,
7363,TR235121,
7364,TR386690,
7365,TR610540,
7366,TR619283,
7367,TR412309,
7368,TR464805,
7369,TR639399,
7370,TR590602,
7371,TR143184,
7372,TR341963,
7373,TR459783,Giovanni Gulino
7374,TR917634,
7375,TR856880,
7376,TR237659,
7377,TR377655,
7378,TR558818,
7379,TR706994,
7380,TR429588,
7381,TR459923,
7382,TR276531,Dose (USA)
7383,TR647438,
7384,TR819131,
7385,TR882850,
7386,TR233567,
7387,TR689546,
7388,TR756186,
7389,TR244243,
7390,TR376798,
7391,TR390750,
7392,TR326054,
7393,TR630224,
7394,TR224701,
7395,TR242884,
7396,TR611849,
7397,TR253292,
7398,TR590856,
7399,TR274654,
7400,TR427692,
7401,TR177248,
7402,TR227970,
7403,TR319990,
7404,TR536127,
7405,TR768349,
7406,TR993897,
7407,TR172341,
7408,TR787178,
7409,TR671898,
7410,TR428907,
7411,TR745046,
7412,TR856931,
7413,TR154528,
7414,TR582457,
7415,TR850068,
7416,TR666171,Zoelle
7417,TR535476,
7418,TR791767,
7419,TR381493,Hanami
7420,TR153477,
7421,TR316118,
7422,TR334819,
7423,TR249273,
7424,TR246847,Maruego
7425,TR201384,
7426,TR996606,
7427,TR247042,Davide Shorty
7428,TR166404,
7429,TR183589,
7430,TR483909,
7431,TR301077,
7432,TR687409,Edo Fendy
7433,TR669556,
7434,TR209027,Nashley
7435,TR473257,Boro
7436,TR657574,Rondodasosa
7437,TR907200,Nashley
7438,TR197704,Shiva
7439,TR481643,Tony Effe
7440,TR348708,Low-Red
7441,TR690925,
7442,TR285093,Pyrex (ITA)
7443,TR830025,Nashley
7444,TR914150,Rosa Chemical
7445,TR103282,
7446,TR926365,
7447,TR840390,Pyrex (ITA)
7448,TR277179,
7449,TR920293,
7450,TR592668,
7451,TR851700,Dark Polo Gang
7452,TR706261,ANNA
7453,TR500597,
7454,TR629210,
7455,TR684270,Samurai Jay
7456,TR999375,
7457,TR448018,Nashley
7458,TR331851,
7459,TR757448,Enzo Dong
7460,TR322110,Beba
7461,TR845354,
7462,TR111721,
7463,TR169808,
7464,TR164871,
7465,TR988251,Guè
7466,TR377528,
7467,TR749705,Lil Lagio
7468,TR502019,ANNA
7469,TR638745,
7470,TR295698,
7471,TR224596,
7472,TR754452,Tony Effe
7473,TR608323,VillaBanks
7474,TR459215,
7475,TR540169,
7476,TR151552,
7477,TR861530,
7478,TR447148,
7479,TR262881,Luscià
7480,TR561993,Eldo ODT
7481,TR561993,Luscià
7482,TR309807,
7483,TR685280,
7484,TR295176,
7485,TR138274,Emis Killa
7486,TR393635,
7487,TR630778,
7488,TR546814,
7489,TR491207,Tony Boy
7490,TR969806,Slings
7491,TR359162,
7492,TR812120,
7493,TR708987,
7494,TR980826,
7495,TR192555,
7496,TR325616,Niko Pandetta
7497,TR112926,
7498,TR319826,
7499,TR852338,
7500,TR666247,
7501,TR492049,
7502,TR334725,Luscià
7503,TR877233,
7504,TR993684,Lama
7505,TR579097,
7506,TR534444,
7507,TR492037,Giorgio Poi
7508,TR606334,
7509,TR774621,
7510,TR919172,
7511,TR947665,
7512,TR999260,
7513,TR155178,
7514,TR582897,
7515,TR566821,
7516,TR467903,
7517,TR308833,
7518,TR232253,
7519,TR275038,Franco126
7520,TR448207,
7521,TR833542,Ceri Wax
7522,TR432049,
7523,TR904234,
7524,TR175406,
7525,TR448143,
7526,TR268081,IRBIS
7527,TR205777,
7528,TR157845,
7529,TR194482,
7530,TR606153,
7531,TR344899,
7532,TR707465,
7533,TR366012,
7534,TR200898,
7535,TR671803,
7536,TR539815,
7537,TR519714,
7538,TR273535,
7539,TR371418,
7540,TR580000,
7541,TR431554,
7542,TR436805,
7543,TR881470,
7544,TR777350,
7545,TR657917,
7546,TR431776,
7547,TR529906,
7548,TR984717,
7549,TR677495,
7550,TR340972,
7551,TR128551,
7552,TR746370,
7553,TR575687,
7554,TR385765,
7555,TR812108,
7556,TR110045,
7557,TR805917,
7558,TR170576,
7559,TR765337,
7560,TR394950,
7561,TR581814,
7562,TR852520,
7563,TR307501,
7564,TR405438,
7565,TR268747,Merio
7566,TR489162,DJ Breeda
7567,TR936932,
7568,TR105319,
7569,TR137614,
7570,TR252811,
7571,TR216885,DJ Breeda
7572,TR157730,DJ Breeda
7573,TR921306,DJ Breeda
7574,TR395118,Merio
7575,TR395118,DJ Breeda
7576,TR615580,
7577,TR212811,
7578,TR534899,
7579,TR146967,
7580,TR392420,
7581,TR800819,
7582,TR214145,
7583,TR957544,
7584,TR939470,
7585,TR668088,
7586,TR297613,
7587,TR370757,
7588,TR614536,
7589,TR737824,Osso (ITA)
7590,TR860082,
7591,TR989686,
7592,TR653391,
7593,TR977577,Osso (ITA)
7594,TR677098,
7595,TR593161,
7596,TR814608,
7597,TR480671,
7598,TR438867,
7599,TR386349,
7600,TR883197,Hopsin
7601,TR942786,
7602,TR302530,Martina Attili
7603,TR939046,
7604,TR847295,Birdy
7605,TR322741,Annalisa
7606,TR289229,
7607,TR292751,
7608,TR996723,
7609,TR197210,
7610,TR468262,
7611,TR172047,​sangiovanni
7612,TR107146,
7613,TR292187,
7614,TR421187,
7615,TR909463,CLARA
7616,TR618779,
7617,TR984017,
7618,TR258848,
7619,TR823733,
7620,TR976641,
7621,TR669996,Annalisa
7622,TR977946,Valentina Tioli
7623,TR681461,Alfa
7624,TR497245,
7625,TR732630,
7626,TR344102,
7627,TR283621,
7628,TR434239,
7629,TR429629,
7630,TR461396,
7631,TR265483,
7632,TR525311,
7633,TR989634,
7634,TR554437,
7635,TR206762,
7636,TR322218,Galup (Ita)
7637,TR492960,C-MOE
7638,TR936536,
7639,TR342245,
7640,TR588115,
7641,TR482427,Galup (Ita)
7642,TR486592,
7643,TR845034,
7644,TR108035,
7645,TR142935,
7646,TR719615,
7647,TR561092,
7648,TR835251,
7649,TR930235,Coez
7650,TR484859,Venerus
7651,TR484859,Franco126
7652,TR300985,
7653,TR721317,
7654,TR336698,Achille Lauro
7655,TR496522,
7656,TR258738,
7657,TR768563,thasup
7658,TR369837,
7659,TR247225,Salmo
7660,TR621176,
7661,TR513837,Caneda
7662,TR468856,
7663,TR737794,
7664,TR892986,Nitro
7665,TR929039,MadMan
7666,TR700790,
7667,TR486604,
7668,TR120094,MadMan
7669,TR943871,
7670,TR714531,
7671,TR905024,Marracash
7672,TR905024,Guè
7673,TR370064,CoCo
7674,TR370064,Luchè
7675,TR214334,
7676,TR485949,MadMan
7677,TR254997,MadMan
7678,TR849944,MadMan
7679,TR655183,
7680,TR673234,nayt
7681,TR205522,
7682,TR949370,
7683,TR833422,
7684,TR508828,Pedar
7685,TR508828,MadMan
7686,TR508828,Nitro
7687,TR544938,
7688,TR573573,
7689,TR637533,Emis Killa
7690,TR637533,Geolier
7691,TR966511,Guè
7692,TR264465,Pedar
7693,TR264465,MadMan
7694,TR378700,Bassi Maestro
7695,TR378700,Mondo Marcio
7696,TR873226,
7697,TR741244,
7698,TR460361,
7699,TR563930,
7700,TR751817,Carl Brave
7701,TR803783,
7702,TR712115,
7703,TR301865,
7704,TR558544,
7705,TR412865,
7706,TR499340,Giorgia
7707,TR267608,
7708,TR530875,Priestess
7709,TR153985,
7710,TR852658,Fabri Fibra
7711,TR969259,
7712,TR419062,Mahmood
7713,TR563509,
7714,TR245777,MadMan
7715,TR224944,Quentin40
7716,TR224944,Priestess
7717,TR699100,Achille Lauro
7718,TR757407,
7719,TR910202,Tedua
7720,TR636157,
7721,TR834176,
7722,TR949622,
7723,TR713714,
7724,TR378432,Maruego
7725,TR630223,Speranza
7726,TR630223,Ensi
7727,TR916307,
7728,TR666928,
7729,TR951602,
7730,TR666386,En?gma
7731,TR666386,Primo Brown
7732,TR934890,
7733,TR644957,Priestess
7734,TR716921,Venerus
7735,TR911007,Guè
7736,TR236050,
7737,TR200402,IZI
7738,TR669864,Vegas Jones
7739,TR669864,nayt
7740,TR662703,
7741,TR779133,
7742,TR554008,
7743,TR688970,
7744,TR206714,
7745,TR722706,
7746,TR345356,
7747,TR939495,Ketama126
7748,TR320463,
7749,TR347238,
7750,TR764624,
7751,TR241803,Coez
7752,TR241803,Marracash
7753,TR132334,
7754,TR804290,MadMan
7755,TR802163,MadMan
7756,TR883125,
7757,TR493386,Achille Lauro
7758,TR659676,
7759,TR521161,Jay Reaper
7760,TR389689,
7761,TR505764,
7762,TR338477,
7763,TR957503,D’African
7764,TR748085,Granny Smith
7765,TR748085,MadMan
7766,TR399713,
7767,TR494984,
7768,TR268877,
7769,TR202465,
7770,TR931038,
7771,TR218738,Emis Killa
7772,TR520917,
7773,TR253321,
7774,TR868323,
7775,TR189585,Carl Brave
7776,TR807505,Gemello
7777,TR807505,Mystic One
7778,TR138342,
7779,TR906271,
7780,TR490621,Priestess
7781,TR490621,Chadia
7782,TR335246,
7783,TR274221,Salmo
7784,TR534373,
7785,TR584340,Coez
7786,TR488743,
7787,TR884905,Pedar
7788,TR884905,Clementino
7789,TR884905,Uzi Junkana
7790,TR884905,Ensi
7791,TR884905,​lowlow
7792,TR884905,Jack The Smoker
7793,TR884905,Sebastian / Killa Cali
7794,TR757696,Jake La Furia
7795,TR631016,
7796,TR381503,Noyz Narcos
7797,TR970322,
7798,TR658645,
7799,TR511810,
7800,TR676655,Fabri Fibra
7801,TR345554,
7802,TR239258,Guè
7803,TR694015,
7804,TR704411,
7805,TR294020,
7806,TR120447,
7807,TR430340,
7808,TR113197,
7809,TR218172,
7810,TR599524,Caneda
7811,TR599524,Luchè
7812,TR654867,
7813,TR359945,
7814,TR538122,
7815,TR704724,
7816,TR380648,
7817,TR916755,Victor Kwality
7818,TR305011,
7819,TR357325,
7820,TR783187,
7821,TR143039,Emis Killa
7822,TR195108,
7823,TR970485,
7824,TR744187,
7825,TR170828,
7826,TR395260,Sebastian / Killa Cali
7827,TR395260,Yojimbo
7828,TR819526,Dope D.O.D.
7829,TR818062,
7830,TR580584,
7831,TR148900,
7832,TR910960,
7833,TR711788,
7834,TR919158,
7835,TR853343,Achille Lauro
7836,TR853343,Jack The Smoker
7837,TR836598,
7838,TR154777,
7839,TR130588,
7840,TR318405,
7841,TR954532,Sfera Ebbasta
7842,TR323965,Neffa
7843,TR206457,Ensi
7844,TR206457,Johnny Marsiglia
7845,TR767510,
7846,TR293036,Clementino
7847,TR639204,
7848,TR970036,
7849,TR465485,Gemello
7850,TR465485,Mystic One
7851,TR219943,Kill Mauri
7852,TR511640,
7853,TR558630,
7854,TR917051,
7855,TR454758,
7856,TR362586,
7857,TR148249,
7858,TR243050,
7859,TR536494,
7860,TR562469,
7861,TR470777,
7862,TR375675,
7863,TR540275,MadMan
7864,TR457535,
7865,TR473818,A$AP Ferg
7866,TR214995,
7867,TR531544,
7868,TR265096,
7869,TR592860,
7870,TR122802,
7871,TR822183,
7872,TR260994,
7873,TR567729,
7874,TR813228,
7875,TR940222,Sercho
7876,TR594426,
7877,TR809092,
7878,TR774416,
7879,TR114528,Massimo Pericolo
7880,TR271833,
7881,TR943385,
7882,TR409037,
7883,TR683848,Venerus
7884,TR328095,Achille Lauro
7885,TR328095,Clementino
7886,TR757697,Franco126
7887,TR757697,Lil Kvneki
7888,TR728500,
7889,TR276857,Fabri Fibra
7890,TR910920,
7891,TR458188,
7892,TR495908,JAY1
7893,TR695460,
7894,TR876268,CaneSecco
7895,TR876268,MadMan
7896,TR989536,Emis Killa
7897,TR989536,Guè
7898,TR188141,
7899,TR305517,
7900,TR111344,
7901,TR314142,
7902,TR963599,nayt
7903,TR554104,Martina May
7904,TR383724,
7905,TR711129,Sercho
7906,TR648071,
7907,TR184566,
7908,TR737130,
7909,TR684108,
7910,TR300297,
7911,TR924435,
7912,TR115777,DJ Gengis
7913,TR144592,
7914,TR854744,Gemello
7915,TR854744,Mystic One
7916,TR175133,Pinto
7917,TR175133,Sebastian / Killa Cali
7918,TR666480,NSP
7919,TR772212,Jack The Smoker
7920,TR772212,Ntò
7921,TR473380,
7922,TR620314,
7923,TR603402,Sebastian / Killa Cali
7924,TR603402,Yojimbo
7925,TR386476,
7926,TR274508,Hube
7927,TR274508,Coez
7928,TR363905,MV Killa
7929,TR363905,Yung Snapp
7930,TR312231,
7931,TR533725,
7932,TR787145,
7933,TR166534,Gose
7934,TR691264,Ensi
7935,TR691264,Nerone
7936,TR109183,MACE
7937,TR637167,
7938,TR892139,
7939,TR344413,Etto
7940,TR681081,
7941,TR269920,Ensi
7942,TR832848,
7943,TR303350,Jake La Furia
7944,TR417020,
7945,TR348273,
7946,TR782572,Ketama126
7947,TR239496,Ntò
7948,TR461994,DJ Shocca
7949,TR799070,Diluvio
7950,TR223862,
7951,TR397678,
7952,TR309377,Yojimbo
7953,TR671515,
7954,TR438392,Jesto
7955,TR438392,Maut
7956,TR672756,
7957,TR318011,Sercho
7958,TR145437,Vegas Jones
7959,TR671348,
7960,TR608105,Sebastian / Killa Cali
7961,TR485629,
7962,TR761191,Gose
7963,TR761191,Pakos
7964,TR864469,
7965,TR504616,Yojimbo
7966,TR504616,Jesto
7967,TR133389,Uzi Junkana
7968,TR133389,Jack The Smoker
7969,TR201288,
7970,TR960319,
7971,TR331239,Ensi
7972,TR331239,Bassi Maestro
7973,TR859441,Er Costa
7974,TR631579,Pinto
7975,TR776498,Jack The Smoker
7976,TR198138,Blackout (gruppo)
7977,TR325524,
7978,TR933198,
7979,TR656337,CaneSecco
7980,TR347241,
7981,TR435930,
7982,TR323357,Rome Fortune
7983,TR282212,Lil’ Pin
7984,TR282212,Uzi Junkana
7985,TR109007,
7986,TR456066,
7987,TR713229,
7988,TR944461,
7989,TR593143,
7990,TR535965,
7991,TR176666,MadMan
7992,TR452359,
7993,TR719684,
7994,TR984351,Rayden (ITA)
7995,TR984351,Ensi
7996,TR706801,Primo Brown
7997,TR706801,Coez
7998,TR511677,
7999,TR875221,
8000,TR790223,
8001,TR971773,
8002,TR490148,
8003,TR315693,
8004,TR660379,
8005,TR979288,
8006,TR449309,Etto
8007,TR227405,
8008,TR248945,Hyst
8009,TR513521,
8010,TR615148,
8011,TR828234,
8012,TR646053,
8013,TR584792,
8014,TR369961,
8015,TR322402,
8016,TR158750,
8017,TR109959,
8018,TR199538,Cuta
8019,TR107407,
8020,TR587520,
8021,TR758787,
8022,TR485471,
8023,TR980943,FSK SATELLITE
8024,TR410884,
8025,TR161891,Sfera Ebbasta
8026,TR283958,
8027,TR520809,
8028,TR846349,Capo Plaza
8029,TR352114,Tedua
8030,TR267487,Lazza
8031,TR672792,Sfera Ebbasta
8032,TR396356,Tony Effe
8033,TR831217,
8034,TR467616,Luchè
8035,TR504348,
8036,TR355561,Guè
8037,TR600284,
8038,TR332010,IZI
8039,TR185185,
8040,TR680167,
8041,TR752033,
8042,TR461564,
8043,TR499734,
8044,TR541037,
8045,TR819257,Tony Boy
8046,TR227681,
8047,TR873781,
8048,TR457671,
8049,TR820354,
8050,TR409199,
8051,TR448043,
8052,TR907711,
8053,TR399418,
8054,TR463795,
8055,TR479164,Capo Plaza
8056,TR755381,
8057,TR918658,Tedua
8058,TR465043,
8059,TR924145,Smokepurpp
8060,TR733248,
8061,TR766736,
8062,TR366482,
8063,TR472322,
8064,TR454992,
8065,TR524065,
8066,TR169306,
8067,TR705457,
8068,TR798277,
8069,TR779200,
8070,TR436638,
8071,TR609708,Pyrex (ITA)
8072,TR606656,
8073,TR901695,Tony Effe
8074,TR494604,
8075,TR466190,
8076,TR994228,
8077,TR936655,
8078,TR539538,Tony Boy
8079,TR847728,
8080,TR314154,Pyrex (ITA)
8081,TR191751,
8082,TR640437,
8083,TR116779,
8084,TR151486,Pretty Solero
8085,TR151486,Inda
8086,TR287346,
8087,TR652737,
8088,TR956761,Low-Red
8089,TR827155,Bresh
8090,TR179320,
8091,TR134114,Brenno Itani
8092,TR194011,
8093,TR563386,
8094,TR168260,
8095,TR318060,Inda
8096,TR399629,
8097,TR317801,
8098,TR615780,RONNY J
8099,TR606789,
8100,TR117359,
8101,TR669235,
8102,TR279756,Tooda (KNGL)
8103,TR815411,Billy Milligael
8104,TR468666,
8105,TR616186,
8106,TR836381,
8107,TR450671,
8108,TR493977,
8109,TR177340,
8110,TR379388,Tony Boy
8111,TR216094,
8112,TR394622,
8113,TR544227,
8114,TR902349,
8115,TR535408,
8116,TR535138,
8117,TR455822,
8118,TR237984,
8119,TR609628,
8120,TR190858,Inda
8121,TR355119,
8122,TR332406,Kofler
8123,TR119930,Charlie KDM
8124,TR119930,Hell Raton
8125,TR119930,Lazza
8126,TR119930,Low Kidd
8127,TR236859,Dani Faiv
8128,TR230720,Salmo
8129,TR230720,Taxi B
8130,TR757389,Rosa Chemical
8131,TR143497,Capo Plaza
8132,TR143497,Sick Luke
8133,TR780977,Lazza
8134,TR479533,Mara Sattei
8135,TR479533,Coez
8136,TR176635,Lazza
8137,TR176635,Madame
8138,TR176635,Massimo Pericolo
8139,TR458054,MadMan
8140,TR711632,Nitro
8141,TR711632,Fabri Fibra
8142,TR711632,Jake La Furia
8143,TR670518,Davido
8144,TR670518,Hell Raton
8145,TR670518,Shiva
8146,TR422545,Jack The Smoker
8147,TR422545,Sir Prodige
8148,TR422545,Dani Faiv
8149,TR803540,Drast
8150,TR100979,
8151,TR162068,Vale Pain
8152,TR162068,Hell Raton
8153,TR162068,Guè
8154,TR155130,MezzoSangue
8155,TR155130,En?gma
8156,TR586299,MadMan
8157,TR586299,Bassi Maestro
8158,TR187808,Salmo
8159,TR421625,Axos
8160,TR421625,Lanz Khan
8161,TR305826,Gemitaiz
8162,TR731073,Primo Brown
8163,TR434487,Salmo
8164,TR766594,Low Kidd
8165,TR766594,J Lord
8166,TR766594,Shari
8167,TR869601,MadMan
8168,TR241906,Jack The Smoker
8169,TR492751,Nex Cassel
8170,TR492751,Nitro
8171,TR963005,Achille Lauro
8172,TR133978,Nerone
8173,TR133978,Fratelli Quintale
8174,TR344257,Kill Mauri
8175,TR378745,
8176,TR576978,En?gma
8177,TR576978,Jack The Smoker
8178,TR239755,Salmo
8179,TR239755,En?gma
8180,TR658516,Debbit
8181,TR658516,Riky
8182,TR647764,Claver Gold
8183,TR577202,En?gma
8184,TR467257,En?gma
8185,TR762891,Salmo
8186,TR850073,
8187,TR130065,Rasty Kilo
8188,TR699361,En?gma
8189,TR284613,Dani Faiv
8190,TR174190,En?gma
8191,TR816921,DJ Rave
8192,TR816921,En?gma
8193,TR678089,En?gma
8194,TR744426,Fratelli Quintale
8195,TR411831,En?gma
8196,TR376203,Bigfoot
8197,TR376203,Hell Raton
8198,TR381592,
8199,TR163498,
8200,TR188158,
8201,TR691605,Shiva
8202,TR485727,
8203,TR642887,
8204,TR882176,
8205,TR994715,Frah Quintale
8206,TR994715,Capo Plaza
8207,TR963934,Artie 5ive
8208,TR184463,
8209,TR579996,Kid Yugi
8210,TR588588,Kid Yugi
8211,TR745552,
8212,TR431557,ANNA
8213,TR444821,
8214,TR781475,
8215,TR382925,
8216,TR187630,
8217,TR620722,Glocky
8218,TR958120,Artie 5ive
8219,TR417750,Shiva
8220,TR968834,
8221,TR376462,Artie 5ive
8222,TR509620,
8223,TR662283,
8224,TR352293,
8225,TR654746,
8226,TR463151,
8227,TR926695,Frah Quintale
8228,TR943337,
8229,TR381092,
8230,TR635784,
8231,TR564483,
8232,TR960224,
8233,TR555367,
8234,TR590147,
8235,TR183658,
8236,TR944676,
8237,TR663282,
8238,TR565753,
8239,TR328597,
8240,TR113923,Rafilù
8241,TR113923,Kevin Mopao
8242,TR930774,
8243,TR789074,
8244,TR964902,
8245,TR265030,
8246,TR934166,Astro (ITA)
8247,TR934166,Nerissima Serpe
8248,TR259352,
8249,TR376150,
8250,TR746705,
8251,TR926900,
8252,TR881155,
8253,TR317087,
8254,TR896087,
8255,TR223014,
8256,TR739222,Nardo Wick
8257,TR708816,
8258,TR649748,
8259,TR817369,
8260,TR242207,
8261,TR533246,
8262,TR479516,
8263,TR871463,
8264,TR193107,
8265,TR742546,
8266,TR876098,
8267,TR601438,
8268,TR594903,
8269,TR689309,
8270,TR596966,
8271,TR565053,
8272,TR795816,
8273,TR959835,
8274,TR954017,
8275,TR287605,Vale Pain
8276,TR616509,
8277,TR667493,Yamba
8278,TR190407,
8279,TR222044,Dutch Nazari
8280,TR205254,
8281,TR115072,Dium
8282,TR697184,
8283,TR298801,MR Rizzus
8284,TR298801,Wairaki
8285,TR579610,
8286,TR143136,
8287,TR157035,
8288,TR224754,
8289,TR329583,
8290,TR244694,
8291,TR663967,
