TextCodePK,N_Sentences,N_Tokens,Char_Per_Tok,Avg_Token_Per_Clause,Is_Explicit
8215,76.0,708.0,3.9174147217,9.9718309859,1
8216,56.0,597.0,3.7805907173,8.652173913,1
8217,88.0,774.0,3.8751677852,6.6153846154,1
8218,61.0,756.0,3.5744680851,10.5,1
8219,64.0,440.0,4.0176322418,8.8,1
8220,73.0,760.0,3.9496855346,8.0,1
8221,50.0,447.0,3.9551451187,8.5961538462,1
8222,81.0,912.0,3.7889039242,8.523364486,1
8223,72.0,705.0,4.1839258114,7.4210526316,1
8224,72.0,624.0,3.8226086957,6.8571428571,1
8225,47.0,393.0,3.9625360231,5.7794117647,0
8226,39.0,361.0,4.0412698413,6.9423076923,1
8227,62.0,426.0,4.2409326425,6.8709677419,1
8228,49.0,541.0,4.0457256461,6.8481012658,1
8229,75.0,779.0,3.8392554992,8.8522727273,1
8230,77.0,697.0,3.9944547135,10.7230769231,1
8231,38.0,500.0,3.7340720222,9.6153846154,1
8232,46.0,579.0,3.8157303371,9.9827586207,1
8233,42.0,416.0,3.9743589744,8.4897959184,1
8234,59.0,761.0,3.6925619835,8.4555555556,1
8235,48.0,542.0,4.4293333333,13.55,1
8236,84.0,631.0,3.9240986717,7.8875,1
8237,95.0,699.0,4.1628264209,9.8450704225,0
8238,39.0,414.0,4.2476190476,12.1764705882,1
8239,55.0,583.0,3.8948497854,8.7014925373,1
8240,66.0,565.0,4.1795366795,6.3483146067,1
8241,276.0,2365.0,4.16917111,7.5318471338,1
8242,57.0,451.0,4.0024154589,5.0674157303,1
8243,34.0,356.0,3.5182481752,10.1714285714,1
8244,46.0,509.0,4.1794871795,8.9298245614,1
8245,46.0,419.0,3.7844827586,7.6181818182,1
8246,51.0,445.0,4.176744186,6.5441176471,1
8247,25.0,207.0,4.2941176471,8.28,1
8248,76.0,712.0,3.9583333333,9.2467532468,1
8249,62.0,531.0,4.2142857143,6.4756097561,1
8250,65.0,609.0,3.8925619835,7.0,1
8251,205.0,1532.0,4.0589060309,6.128,1
8252,36.0,407.0,3.8990536278,9.6904761905,1
8253,50.0,437.0,4.0892307692,8.2452830189,1
8254,47.0,539.0,3.6551724138,7.8115942029,1
8255,56.0,628.0,4.0222717149,9.2352941176,0
8256,67.0,620.0,4.2441077441,7.2093023256,1
8257,57.0,641.0,3.7523992322,6.6770833333,1
8258,75.0,573.0,4.006,9.8793103448,1
8259,40.0,288.0,3.9379844961,7.0243902439,1
8260,57.0,486.0,4.3231132075,6.9428571429,1
8261,55.0,488.0,3.9530201342,7.746031746,1
8262,81.0,839.0,3.934114202,6.5546875,1
8263,83.0,666.0,3.9056261343,6.0545454545,1
8264,66.0,555.0,3.8795918367,6.4534883721,1
8265,87.0,634.0,3.5536062378,7.7317073171,1
8266,326.0,2949.0,4.0814126394,6.6568848758,1
8267,93.0,605.0,3.9581818182,9.1666666667,1
8268,82.0,563.0,4.0021367521,5.9893617021,1
8269,62.0,548.0,4.10625,7.6111111111,1
8270,62.0,649.0,3.9419014085,6.3009708738,1
8271,66.0,621.0,4.2173076923,9.2686567164,1
8272,234.0,2245.0,4.1525507677,7.8496503497,1
8273,46.0,341.0,4.0841423948,7.2553191489,0
8274,59.0,490.0,4.2558139535,7.1014492754,1
8275,71.0,416.0,4.1082474227,10.1463414634,1
8276,234.0,2232.0,4.0764423077,7.2941176471,1
8277,55.0,504.0,3.7036082474,7.6363636364,1
8278,79.0,717.0,4.0267716535,6.7009345794,1
8279,67.0,400.0,3.9691876751,10.0,1
8280,53.0,503.0,4.1891304348,6.9861111111,1
8281,178.0,1677.0,3.9698558322,6.4749034749,1
8282,43.0,437.0,3.9277456647,11.8108108108,1
8283,57.0,577.0,3.8714011516,6.632183908,1
8284,59.0,598.0,4.0537634409,5.98,1
8285,65.0,507.0,4.0294117647,7.5671641791,0
8286,77.0,682.0,4.0230263158,8.3170731707,1
8287,104.0,1095.0,3.6755102041,7.7659574468,1
8288,34.0,337.0,4.1148648649,6.74,1
8289,156.0,1365.0,4.1016129032,7.0725388601,1
8290,51.0,457.0,4.318501171,5.858974359,1
8291,37.0,213.0,4.1510416667,7.8888888889,1
8292,51.0,519.0,3.9139072848,8.5081967213,0
8293,76.0,611.0,4.1829484902,5.932038835,1
8294,36.0,304.0,4.4538461538,3.8481012658,1
8295,137.0,1154.0,3.9714285714,6.0418848168,1
8296,106.0,941.0,3.9602272727,6.0320512821,1
8297,76.0,708.0,4.1710323575,7.9550561798,1
8298,34.0,300.0,4.2482014388,6.3829787234,1
8299,82.0,491.0,3.9496855346,7.2205882353,1
8300,50.0,542.0,4.041749503,6.775,1
8301,34.0,304.0,4.1649122807,5.9607843137,1
8302,92.0,694.0,4.0375,5.8319327731,1
8303,105.0,777.0,4.1759776536,6.5294117647,1
8304,47.0,392.0,4.4122340426,4.5581395349,0
8305,84.0,660.0,4.071192053,6.2264150943,1
8306,99.0,783.0,3.8349928876,7.25,1
8307,17.0,145.0,4.023255814,6.9047619048,1
8308,55.0,387.0,4.5564516129,6.1428571429,0
8309,72.0,684.0,3.7056,6.640776699,1
8310,43.0,372.0,4.0090909091,8.6511627907,1
8311,55.0,547.0,3.8962818004,5.1603773585,1
8312,29.0,287.0,3.8413284133,7.5526315789,1
8313,70.0,622.0,4.0817391304,5.8679245283,1
8314,82.0,501.0,3.7525987526,4.6388888889,1
8315,21.0,145.0,4.1550387597,7.6315789474,0
8316,48.0,403.0,4.1256544503,6.7166666667,1
8317,45.0,315.0,4.095890411,8.5135135135,1
8318,46.0,359.0,4.262195122,8.975,1
8319,24.0,176.0,4.2763157895,6.2857142857,1
8320,53.0,389.0,4.1223880597,8.4565217391,1
8321,59.0,660.0,4.2942345924,660.0,1
8322,78.0,508.0,3.8774617068,6.1204819277,1
8323,78.0,1055.0,4.1817010309,10.2427184466,1
8324,116.0,589.0,4.1441281139,5.5046728972,0
8325,51.0,363.0,3.9714285714,11.7096774194,1
8326,72.0,466.0,4.5060827251,5.5476190476,1
8327,109.0,723.0,4.0203488372,7.1584158416,1
8328,84.0,1052.0,4.6210153483,10.3137254902,1
8329,61.0,433.0,4.2825552826,6.6615384615,0
8330,83.0,651.0,3.7267552182,5.7610619469,1
8331,66.0,537.0,4.0155339806,6.4698795181,1
8332,77.0,827.0,3.4614035088,14.0169491525,1
8333,129.0,824.0,4.0652818991,7.2280701754,1
8334,62.0,628.0,3.4383838384,8.3733333333,1
8335,44.0,303.0,4.2781690141,7.575,0
8336,48.0,302.0,4.1684981685,8.1621621622,0
8337,65.0,430.0,4.1096256684,4.9425287356,0
8338,118.0,812.0,3.7413793103,4.5617977528,1
8339,85.0,647.0,3.9263565891,12.94,1
8340,52.0,465.0,4.328125,12.9166666667,1
8341,73.0,608.0,3.6069364162,12.6666666667,0
8342,66.0,464.0,3.927184466,5.3953488372,1
8343,103.0,795.0,3.7164804469,5.0,0
8344,58.0,401.0,3.5802469136,8.7173913043,0
8345,86.0,490.0,4.0851581509,6.5333333333,0
8346,70.0,662.0,3.8058076225,8.275,1
8347,73.0,520.0,4.168699187,5.5319148936,0
8348,66.0,534.0,3.8481012658,7.7391304348,0
8349,76.0,539.0,3.9901768173,4.7699115044,0
8350,71.0,435.0,3.612565445,5.3703703704,0
8351,50.0,446.0,3.9539641944,5.2470588235,1
8352,44.0,447.0,3.754950495,8.7647058824,1
8353,48.0,286.0,4.2606837607,8.1714285714,0
8354,79.0,654.0,3.8227194492,10.21875,1
8355,70.0,680.0,3.9194214876,9.8550724638,1
8356,122.0,743.0,4.0854700855,5.2695035461,1
8357,90.0,702.0,4.2186440678,6.8155339806,1
8358,63.0,534.0,3.9937888199,7.0263157895,0
8359,78.0,577.0,3.9508547009,10.6851851852,0
8360,38.0,272.0,4.1891891892,4.6896551724,1
8361,55.0,336.0,3.3321917808,6.1090909091,0
8362,56.0,273.0,4.8146551724,9.75,1
8363,81.0,392.0,5.3049450549,5.7647058824,0
8364,91.0,742.0,3.278597786,11.2424242424,0
8365,133.0,734.0,3.8565400844,5.5187969925,1
8366,60.0,422.0,4.9576547231,32.4615384615,0
8367,71.0,534.0,4.2921348315,8.6129032258,1
8368,62.0,496.0,3.9079903148,9.7254901961,1
8369,98.0,822.0,3.6502115656,13.7,1
8370,78.0,504.0,4.1104166667,4.3076923077,0
8371,56.0,333.0,4.0321543408,5.9464285714,1
8372,54.0,327.0,6.2268907563,4.7391304348,0
8373,78.0,753.0,4.0677966102,6.1219512195,1
8374,55.0,361.0,3.461038961,12.4482758621,0
8375,93.0,637.0,3.7513043478,7.3218390805,1
8376,96.0,557.0,5.0379746835,10.9215686275,1
8377,59.0,401.0,3.938718663,6.6833333333,1
8378,28.0,274.0,4.2297297297,7.4054054054,0
8379,84.0,515.0,3.940552017,4.2916666667,1
8380,60.0,486.0,3.7881548975,8.6785714286,1
8381,54.0,410.0,3.7421052632,8.7234042553,1
8382,106.0,643.0,4.0860927152,4.9461538462,1
8383,24.0,185.0,4.3876404494,5.1388888889,1
8384,59.0,532.0,3.9311163895,9.0169491525,0
8385,58.0,392.0,3.8121387283,7.84,1
8386,55.0,328.0,5.0186567164,13.6666666667,0
8387,59.0,404.0,3.7869318182,11.8823529412,0
8388,46.0,456.0,3.6331360947,15.2,0
8389,76.0,480.0,2.9379652605,10.4347826087,0
8390,24.0,281.0,3.9349593496,10.4074074074,1
8391,59.0,284.0,3.8326848249,7.2820512821,0
8392,91.0,648.0,3.9949832776,6.0560747664,1
8393,54.0,367.0,4.6461038961,7.8085106383,1
8394,4.0,23.0,4.8571428571,5.75,0
8395,56.0,449.0,3.2722371968,4.49,0
8396,52.0,323.0,3.9407665505,6.3333333333,0
8397,57.0,444.0,3.9903381643,5.2857142857,0
8398,122.0,567.0,4.0477137177,6.3,1
8399,58.0,505.0,4.0722100656,6.5584415584,1
8400,45.0,204.0,4.1847133758,11.3333333333,1
8401,88.0,631.0,3.9764492754,10.3442622951,1
8402,62.0,329.0,3.3953488372,5.9818181818,0
8403,41.0,296.0,4.1,5.6923076923,0
8404,67.0,603.0,3.5848623853,15.8684210526,1
8405,43.0,429.0,4.0732984293,5.5,1
8406,69.0,483.0,3.7413793103,8.3275862069,0
8407,53.0,268.0,4.9241706161,12.1818181818,1
8408,53.0,472.0,3.7557471264,13.8823529412,0
8409,92.0,764.0,4.3692579505,10.9142857143,1
8410,29.0,205.0,3.958974359,5.125,1
8411,40.0,358.0,4.1627906977,12.7857142857,0
8412,73.0,405.0,3.6387959866,11.9117647059,0
8413,81.0,652.0,4.0794701987,6.2095238095,1
8414,69.0,655.0,4.231147541,5.9009009009,1
8415,54.0,318.0,3.5143884892,8.8333333333,1
8416,13.0,149.0,4.1438848921,24.8333333333,1
8417,48.0,282.0,3.8653846154,9.0967741935,1
8418,55.0,570.0,3.9107806691,5.2777777778,1
8419,69.0,490.0,3.9673659674,7.7777777778,1
8420,73.0,564.0,3.9481765835,5.5294117647,1
8421,64.0,543.0,3.5799457995,11.8043478261,1
8422,46.0,377.0,4.2200647249,8.1956521739,1
8423,74.0,563.0,4.2066666667,6.5465116279,1
8424,46.0,255.0,3.7142857143,6.0714285714,0
8425,54.0,327.0,6.2268907563,4.7391304348,0
8426,86.0,635.0,4.5042158516,9.0714285714,1
8427,56.0,356.0,3.5226586103,8.4761904762,0
8428,45.0,306.0,3.9416666667,8.0526315789,1
8429,55.0,395.0,4.0420168067,4.7590361446,1
8430,70.0,471.0,4.1835294118,6.1973684211,1
8431,58.0,329.0,3.7833333333,8.225,0
8432,60.0,401.0,3.8448844884,18.2272727273,1
8433,53.0,330.0,3.7471264368,6.2264150943,1
8434,49.0,379.0,3.5198555957,8.2391304348,1
8435,57.0,609.0,3.9217877095,7.5185185185,1
8436,16.0,139.0,3.8181818182,6.0434782609,1
8437,46.0,436.0,3.9501312336,8.5490196078,1
8438,39.0,302.0,4.0147058824,9.4375,1
8439,26.0,245.0,4.0221238938,9.8,0
8440,46.0,336.0,4.1844660194,7.8139534884,1
8441,68.0,453.0,3.868852459,6.7611940299,1
8442,29.0,225.0,4.215,7.03125,1
8443,60.0,409.0,3.887755102,4.0098039216,1
8444,68.0,548.0,4.3183962264,6.2988505747,0
8445,70.0,461.0,3.4625,7.9482758621,0
8446,55.0,411.0,3.6739726027,10.275,1
8447,46.0,342.0,3.5191082803,6.7058823529,1
8448,69.0,521.0,4.3026584867,7.2361111111,1
8449,53.0,279.0,4.8963963964,10.3333333333,1
8450,49.0,314.0,3.9893238434,5.7090909091,0
8451,45.0,348.0,3.7483660131,7.4042553191,0
8452,36.0,260.0,4.1201716738,6.6666666667,1
8453,6.0,33.0,5.0606060606,4.125,0
8454,98.0,487.0,3.8777292576,5.8674698795,1
8455,72.0,333.0,4.5578947368,17.5263157895,0
8456,69.0,545.0,4.1096153846,4.6581196581,1
8457,72.0,456.0,4.1191588785,5.5609756098,1
8458,94.0,706.0,3.8373205742,5.9327731092,1
8459,9.0,116.0,4.8539325843,8.2857142857,1
8460,3.0,64.0,4.7222222222,5.3333333333,0
8461,38.0,166.0,5.0518518519,18.4444444444,0
8462,52.0,202.0,4.359375,12.625,1
8463,77.0,494.0,4.2586956522,5.2553191489,1
8464,45.0,370.0,4.073015873,8.2222222222,1
8465,56.0,436.0,4.2547945205,10.1395348837,0
8466,34.0,226.0,4.2405660377,5.0222222222,1
8467,74.0,630.0,3.9186691312,5.8333333333,0
8468,6.0,119.0,4.4476190476,5.4090909091,0
8469,52.0,299.0,4.3878326996,5.862745098,0
8470,11.0,316.0,4.3474903475,7.1818181818,1
8471,49.0,328.0,4.2969924812,18.2222222222,1
8472,34.0,315.0,4.31640625,35.0,0
8473,54.0,524.0,2.9359605911,8.7333333333,1
8474,103.0,777.0,4.1396011396,5.1456953642,1
8475,4.0,32.0,4.7916666667,8.0,1
8476,3.0,64.0,3.9803921569,7.1111111111,0
8477,68.0,636.0,4.0086655113,6.0,1
8478,45.0,407.0,4.247734139,6.564516129,1
8479,84.0,557.0,3.538647343,10.5094339623,1
8480,8.0,48.0,3.7555555556,16.0,0
8481,50.0,360.0,3.7300613497,8.1818181818,0
8482,54.0,461.0,4.1306413302,6.1466666667,1
8483,4.0,26.0,3.8095238095,3.7142857143,0
8484,58.0,447.0,4.1710213777,8.4339622642,1
8485,10.0,134.0,4.5811965812,9.5714285714,0
8486,42.0,282.0,4.0603448276,5.2222222222,1
8487,55.0,382.0,3.5949367089,8.4888888889,0
8488,8.0,104.0,4.8695652174,8.6666666667,0
8489,47.0,314.0,3.5285171103,5.2333333333,0
8490,7.0,85.0,5.3235294118,10.625,0
8491,17.0,64.0,4.1774193548,8.0,0
8492,9.0,101.0,4.9666666667,9.1818181818,0
8493,31.0,203.0,4.0147783251,7.0,1
8494,8.0,126.0,4.5,12.6,0
8495,35.0,213.0,3.9937106918,8.52,1
8496,57.0,370.0,3.2392344498,370.0,1
8497,9.0,127.0,5.0733944954,14.1111111111,0
8498,39.0,272.0,3.9734513274,5.6666666667,1
8499,99.0,887.0,4.1554959786,8.1376146789,1
8500,22.0,125.0,4.4285714286,11.3636363636,0
8501,54.0,351.0,4.3448275862,31.9090909091,0
8502,58.0,486.0,4.2791262136,5.8554216867,1
8503,40.0,249.0,4.755952381,12.45,1
8504,43.0,362.0,4.1807580175,8.2272727273,1
8505,13.0,83.0,4.5507246377,7.5454545455,1
8506,39.0,281.0,4.9567099567,15.6111111111,1
8507,51.0,396.0,4.5264705882,5.6571428571,1
8508,36.0,280.0,4.4592274678,6.8292682927,1
8509,36.0,354.0,4.0840336134,8.85,0
8510,39.0,327.0,3.9738562092,6.8125,1
8511,41.0,369.0,4.0415224913,9.972972973,1
8512,59.0,414.0,4.0126903553,4.4516129032,0
8513,105.0,840.0,4.1132637854,8.0769230769,1
8514,39.0,228.0,3.7574257426,6.5142857143,1
8515,62.0,576.0,3.6078028747,5.5384615385,1
8516,110.0,942.0,3.9614361702,6.8759124088,1
8517,77.0,595.0,4.0846774194,7.4375,1
8518,74.0,628.0,3.6530612245,7.3882352941,1
8519,98.0,901.0,3.9090909091,8.0446428571,1
8520,74.0,654.0,3.8535262206,6.1121495327,0
8521,77.0,542.0,4.12,8.2121212121,1
8522,86.0,646.0,3.4635416667,6.0943396226,1
8523,75.0,711.0,3.7424511545,8.1724137931,1
8524,79.0,506.0,4.023655914,9.0357142857,1
8525,77.0,574.0,3.8740458015,8.4411764706,0
8526,55.0,334.0,4.2593856655,6.9583333333,1
8527,82.0,555.0,3.7040169133,9.0983606557,1
8528,58.0,528.0,3.8021978022,6.7692307692,0
8529,72.0,497.0,3.6411378556,8.5689655172,0
8530,53.0,494.0,3.7472283814,7.1594202899,1
8531,31.0,264.0,4.2448979592,5.387755102,0
8532,64.0,471.0,3.9174757282,5.743902439,1
8533,60.0,407.0,4.1005291005,6.1666666667,0
8534,64.0,493.0,3.8952164009,10.0612244898,1
8535,61.0,525.0,4.09030837,6.8181818182,0
8536,59.0,594.0,3.8231827112,6.1237113402,1
8537,25.0,203.0,4.3888888889,8.12,1
8538,67.0,483.0,3.8547215496,6.8028169014,0
8539,108.0,930.0,3.8031704095,7.44,1
8540,34.0,364.0,3.6402439024,5.4328358209,0
8541,47.0,303.0,4.1380597015,7.2142857143,0
8542,70.0,600.0,3.7700650759,8.8235294118,1
8543,46.0,426.0,3.5422740525,5.8356164384,1
8544,46.0,471.0,3.9803921569,9.612244898,1
8545,52.0,390.0,4.0273224044,5.2702702703,0
8546,79.0,442.0,3.8651960784,8.5,1
8547,52.0,424.0,3.7408376963,5.8888888889,0
8548,63.0,389.0,3.8647887324,7.9387755102,1
8549,61.0,392.0,3.8924731183,6.4262295082,0
8550,47.0,261.0,4.0084745763,6.3658536585,1
8551,79.0,654.0,4.1755319149,6.2884615385,1
8552,47.0,401.0,3.8395061728,10.025,1
8553,64.0,492.0,3.993006993,7.4545454545,0
8554,56.0,514.0,3.9756637168,5.5869565217,1
8555,62.0,425.0,4.416893733,6.8548387097,1
8556,42.0,330.0,4.1385135135,8.6842105263,0
8557,71.0,531.0,3.8891129032,5.9,0
8558,62.0,505.0,3.737913486,8.8596491228,1
8559,64.0,505.0,4.1293859649,4.8557692308,1
8560,55.0,433.0,4.085,6.1857142857,1
8561,90.0,668.0,3.7573149742,7.2608695652,1
8562,56.0,443.0,4.1598984772,6.1527777778,0
8563,38.0,309.0,4.0290909091,4.1756756757,0
8564,99.0,535.0,3.9705263158,9.0677966102,0
8565,72.0,412.0,3.9654178674,6.7540983607,1
8566,76.0,488.0,3.8262806236,6.1,1
8567,54.0,361.0,3.8908554572,8.2045454545,0
8568,60.0,571.0,4.0057251908,7.2278481013,1
8569,58.0,536.0,4.0737051793,5.4693877551,0
8570,58.0,494.0,3.7685185185,7.1594202899,1
8571,28.0,249.0,3.8873239437,8.3,1
8572,23.0,235.0,3.6686046512,9.4,0
8573,89.0,466.0,4.4161073826,5.2954545455,1
8574,56.0,319.0,4.6094276094,5.8,0
8575,46.0,430.0,3.5304347826,5.8904109589,1
8576,9.0,140.0,4.3170731707,7.0,0
8577,41.0,417.0,4.1528150134,5.3461538462,0
8578,58.0,541.0,3.8868312757,5.7553191489,0
8579,51.0,285.0,4.6925925926,10.5555555556,0
8580,87.0,676.0,3.8881469115,6.5631067961,1
8581,45.0,353.0,4.2870662461,5.4307692308,0
8582,67.0,561.0,4.0996015936,5.61,1
8583,47.0,411.0,4.2441558442,5.9565217391,1
8584,63.0,534.0,3.5452436195,6.0681818182,1
8585,42.0,393.0,3.8787878788,8.0204081633,1
8586,62.0,501.0,3.8891509434,5.5054945055,1
8587,68.0,623.0,3.9379699248,5.6636363636,1
8588,57.0,597.0,3.8101265823,6.4193548387,1
8589,64.0,414.0,4.249343832,4.8705882353,0
8590,49.0,459.0,3.879350348,9.0,0
8591,59.0,391.0,4.0379403794,5.5070422535,0
8592,63.0,484.0,4.2543478261,5.7619047619,0
8593,61.0,484.0,4.0023094688,6.2051282051,0
8594,56.0,404.0,4.2166666667,5.9411764706,0
8595,30.0,185.0,3.6235955056,4.512195122,0
8596,61.0,401.0,4.0272479564,7.1607142857,1
8597,44.0,354.0,3.871641791,7.08,0
8598,48.0,367.0,3.9263803681,6.0163934426,0
8599,45.0,363.0,3.9056047198,6.2586206897,1
8600,54.0,439.0,4.3150357995,6.2714285714,0
8601,47.0,378.0,3.9337349398,8.2173913043,0
8602,29.0,236.0,4.0657276995,4.6274509804,0
8603,51.0,527.0,3.694092827,5.2178217822,0
8604,55.0,429.0,3.8665048544,4.5638297872,1
8605,25.0,147.0,3.6923076923,5.6538461538,1
8606,65.0,428.0,4.1666666667,5.4871794872,0
8607,23.0,180.0,3.9523809524,9.0,1
8608,42.0,374.0,3.7752808989,6.8,1
8609,61.0,486.0,3.850877193,4.7647058824,0
8610,15.0,114.0,4.4953271028,6.0,0
8611,124.0,739.0,4.0494590417,5.4740740741,1
8612,13.0,89.0,4.2738095238,7.4166666667,0
8613,52.0,429.0,3.8241469816,6.3088235294,1
8614,33.0,306.0,3.9705882353,7.8461538462,1
8615,31.0,269.0,4.232,5.0754716981,0
8616,29.0,185.0,4.1931818182,5.78125,0
8617,46.0,385.0,4.0833333333,5.7462686567,1
8618,25.0,203.0,4.3888888889,8.12,1
8619,52.0,493.0,3.7444444444,7.1449275362,1
8620,58.0,528.0,3.8021978022,6.7692307692,0
8621,68.0,431.0,3.7592137592,5.1927710843,1
8622,38.0,311.0,3.8422818792,5.2711864407,0
8623,34.0,358.0,3.6319018405,5.3432835821,0
8624,60.0,418.0,4.0721649485,6.2388059701,0
8625,42.0,310.0,4.0921985816,6.5957446809,0
8626,38.0,309.0,4.0290909091,4.2328767123,0
8627,52.0,390.0,4.0273224044,5.2702702703,0
8628,42.0,330.0,4.1385135135,8.6842105263,0
8629,57.0,300.0,4.4347826087,6.1224489796,0
8630,38.0,406.0,3.8521505376,5.3421052632,0
8631,66.0,664.0,4.0217028381,7.4606741573,1
8632,78.0,678.0,3.9267515924,6.5192307692,1
8633,81.0,767.0,4.1927162367,6.6120689655,1
8634,24.0,251.0,4.1885245902,6.9722222222,0
8635,60.0,478.0,3.9426048565,8.6909090909,1
8636,65.0,576.0,4.0465549348,7.2911392405,1
8637,57.0,533.0,3.9941176471,7.1066666667,0
8638,95.0,617.0,4.0909090909,6.0490196078,1
8639,84.0,646.0,4.1542207792,6.396039604,1
8640,73.0,580.0,4.2034782609,5.6862745098,1
8641,55.0,525.0,3.745526839,5.7692307692,1
8642,88.0,823.0,4.0463215259,7.6203703704,1
8643,29.0,242.0,4.133640553,8.3448275862,1
8644,83.0,614.0,3.9518072289,7.0574712644,0
8645,78.0,742.0,3.864628821,6.132231405,1
8646,50.0,551.0,3.9662288931,6.4823529412,1
8647,62.0,497.0,4.2505966587,6.6266666667,1
8648,99.0,816.0,4.0871428571,8.3265306122,1
8649,75.0,591.0,3.8185404339,6.6404494382,1
8650,88.0,586.0,4.4434628975,6.5111111111,1
8651,95.0,874.0,3.7814407814,8.0925925926,1
8652,84.0,661.0,4.0725126476,6.2952380952,1
8653,99.0,882.0,4.1380597015,7.5384615385,1
8654,69.0,555.0,3.9880239521,6.3793103448,1
8655,30.0,302.0,3.9503311258,6.04,0
8656,61.0,585.0,3.8217054264,9.5901639344,1
8657,55.0,533.0,3.9257028112,6.5,1
8658,70.0,634.0,3.8799249531,6.7446808511,1
8659,54.0,459.0,4.0530973451,5.7375,1
8660,67.0,498.0,4.4797441365,4.4864864865,1
8661,44.0,368.0,4.0914285714,9.9459459459,0
8662,70.0,547.0,3.7170923379,7.0128205128,1
8663,107.0,921.0,4.2569269521,8.7714285714,1
8664,35.0,279.0,4.3104693141,5.3653846154,0
8665,55.0,527.0,3.6673819742,5.6666666667,1
8666,55.0,520.0,4.004048583,6.1176470588,1
8667,27.0,239.0,4.1179039301,5.8292682927,1
8668,83.0,696.0,3.9842022117,6.8235294118,1
8669,62.0,468.0,4.1582914573,4.68,0
8670,67.0,479.0,4.1693363844,6.7464788732,1
8671,83.0,736.0,4.0746268657,9.3164556962,1
8672,60.0,522.0,3.7165991903,5.4375,1
8673,59.0,450.0,4.2180451128,5.5555555556,0
8674,43.0,359.0,3.841954023,4.6623376623,1
8675,84.0,581.0,3.6525096525,8.3,1
8676,53.0,347.0,4.3636363636,8.675,1
8677,83.0,591.0,3.9548022599,5.6826923077,1
8678,56.0,332.0,4.0866666667,8.7368421053,1
8679,58.0,485.0,3.9572072072,6.3815789474,0
8680,90.0,680.0,4.1088328076,6.8686868687,1
8681,85.0,592.0,4.1634980989,7.5897435897,1
8682,63.0,577.0,3.7842741935,7.4935064935,1
8683,88.0,683.0,4.2351097179,6.2660550459,1
8684,34.0,312.0,4.1093247588,5.4736842105,0
8685,81.0,682.0,4.0836120401,7.5777777778,1
8686,100.0,726.0,4.0422125182,6.9142857143,1
8687,71.0,494.0,4.0559284116,6.9577464789,1
8688,53.0,642.0,3.9315789474,7.2134831461,1
8689,99.0,672.0,3.5882352941,5.9469026549,1
8690,40.0,444.0,4.0535279805,6.4347826087,1
8691,54.0,444.0,4.0725995316,6.8307692308,1
8692,59.0,489.0,3.4634703196,7.8870967742,1
8693,60.0,427.0,3.8118811881,4.5425531915,1
8694,48.0,375.0,3.7598870056,6.3559322034,1
8695,101.0,903.0,4.0506329114,7.5882352941,1
8696,79.0,662.0,4.0831889081,9.4571428571,1
8697,80.0,638.0,4.4939341421,7.975,1
8698,53.0,372.0,4.2375690608,5.6363636364,1
8699,55.0,450.0,3.7656612529,8.0357142857,1
8700,79.0,642.0,4.2038664323,7.6428571429,1
8701,107.0,793.0,3.6456582633,7.625,1
8702,74.0,642.0,4.1912568306,6.4848484848,1
8703,72.0,631.0,4.0662020906,9.0142857143,1
8704,50.0,341.0,3.9114754098,9.4722222222,1
8705,72.0,488.0,3.9979166667,6.5066666667,1
8706,61.0,408.0,4.017369727,4.8571428571,1
8707,84.0,796.0,3.8081471748,6.3174603175,1
8708,46.0,397.0,3.9031413613,8.1020408163,1
8709,56.0,488.0,3.9316628702,9.2075471698,0
8710,64.0,473.0,4.2188940092,5.0860215054,0
8711,57.0,380.0,4.4325068871,7.9166666667,1
8712,81.0,694.0,3.8507223114,6.4859813084,1
8713,75.0,481.0,3.989821883,7.0735294118,1
8714,50.0,390.0,4.1878612717,6.6101694915,1
8715,61.0,521.0,3.7758241758,5.1078431373,1
8716,33.0,222.0,4.4802631579,11.1,1
8717,89.0,572.0,4.0649350649,7.15,1
8718,44.0,399.0,3.971722365,7.125,0
8719,79.0,646.0,4.1001757469,7.2584269663,1
8720,86.0,741.0,4.1695178849,8.2333333333,1
8721,81.0,692.0,4.0576323988,5.6260162602,1
8722,31.0,275.0,4.1729957806,8.3333333333,1
8723,69.0,596.0,4.2537037037,5.7307692308,1
8724,68.0,563.0,4.2199170124,5.4660194175,1
8725,43.0,371.0,3.8579881657,5.8888888889,0
8726,49.0,399.0,4.1286089239,7.98,1
8727,55.0,482.0,4.0739910314,6.9855072464,1
8728,67.0,595.0,4.2111913357,6.1340206186,1
8729,92.0,634.0,3.9722675367,7.1235955056,1
8730,89.0,554.0,4.2580645161,6.0217391304,1
8731,66.0,553.0,4.2890295359,7.6805555556,1
8732,42.0,328.0,4.1224489796,4.4931506849,0
8733,72.0,700.0,3.746365105,6.7961165049,1
8734,61.0,542.0,4.0976095618,5.5306122449,1
8735,80.0,681.0,4.1610305958,7.1684210526,1
8736,15.0,72.0,4.5263157895,14.4,1
8737,32.0,265.0,4.2357723577,7.7941176471,1
8738,93.0,695.0,4.0841121495,6.8811881188,1
8739,59.0,367.0,4.1729106628,6.4385964912,1
8740,1.0,8.0,6.625,0.0,0
8741,47.0,365.0,3.9183098592,6.4035087719,1
8742,79.0,629.0,4.3566552901,8.0641025641,0
