TextCodePK,n_sentences,n_tokens,Is_Explicit,N_Swear_Words_IT,N_Swear_Words_EN,Lyrics
956,48.0,429.0,,,,
957,77.0,663.0,,,,
958,82.0,746.0,,,,
959,65.0,602.0,,,,
960,49.0,411.0,,,,
961,62.0,455.0,,,,
962,53.0,415.0,,,,
963,68.0,549.0,,,,
964,76.0,664.0,,,,
965,4.0,27.0,,,,
966,68.0,587.0,,,,
967,83.0,567.0,,,,
968,15.0,82.0,,,,
969,70.0,689.0,,,,
970,75.0,691.0,,,,
971,95.0,707.0,,,,
972,47.0,428.0,,,,
973,56.0,504.0,,,,
974,65.0,490.0,,,,
975,69.0,622.0,,,,
976,52.0,487.0,,,,
977,86.0,890.0,,,,
978,97.0,625.0,,,,
979,49.0,382.0,,,,
980,65.0,556.0,,,,
981,62.0,566.0,,,,
982,55.0,758.0,,,,
983,79.0,671.0,,,,
984,65.0,530.0,,,,
985,66.0,768.0,,,,
986,90.0,790.0,,,,
987,65.0,847.0,,,,
988,113.0,945.0,,,,
989,70.0,622.0,,,,
990,70.0,567.0,,,,
991,68.0,678.0,,,,
992,69.0,530.0,,,,
993,60.0,654.0,,,,
994,62.0,626.0,,,,
995,82.0,768.0,,,,
996,26.0,196.0,,,,
997,71.0,424.0,,,,
998,76.0,608.0,,,,
999,84.0,605.0,,,,
1000,77.0,664.0,,,,
1001,78.0,785.0,,,,
1002,65.0,579.0,,,,
1003,68.0,567.0,,,,
1004,67.0,649.0,,,,
1005,47.0,316.0,,,,
1006,88.0,679.0,,,,
1007,36.0,343.0,,,,
1008,89.0,788.0,,,,
1009,53.0,425.0,,,,
1010,48.0,459.0,,,,
1011,44.0,437.0,,,,
1012,50.0,496.0,,,,
1013,133.0,959.0,,,,
1014,63.0,528.0,,,,
1015,67.0,740.0,,,,
1016,33.0,301.0,,,,
1017,43.0,349.0,,,,
1018,25.0,215.0,,,,
1019,56.0,492.0,,,,
1020,73.0,605.0,,,,
1021,80.0,695.0,,,,
1022,54.0,369.0,,,,
1023,57.0,571.0,,,,
1024,53.0,370.0,,,,
1025,99.0,830.0,,,,
1026,62.0,609.0,,,,
1027,74.0,718.0,,,,
1028,48.0,468.0,,,,
1029,33.0,237.0,,,,
1030,59.0,595.0,,,,
1031,48.0,422.0,,,,
1032,69.0,696.0,,,,
1033,25.0,213.0,,,,
1034,50.0,543.0,,,,
1035,77.0,634.0,,,,
1036,69.0,454.0,,,,
1037,62.0,476.0,,,,
1038,51.0,502.0,,,,
1039,68.0,529.0,,,,
1040,64.0,582.0,,,,
1041,44.0,320.0,,,,
1042,48.0,496.0,,,,
1043,42.0,375.0,,,,
1044,44.0,348.0,,,,
1045,85.0,780.0,,,,
1046,57.0,443.0,,,,
1047,61.0,479.0,,,,
1048,45.0,380.0,,,,
1049,78.0,594.0,,,,
1050,61.0,474.0,,,,
1051,64.0,553.0,,,,
1052,59.0,588.0,,,,
1053,32.0,216.0,,,,
1054,57.0,525.0,,,,
1055,24.0,180.0,,,,
1056,73.0,661.0,,,,
1057,75.0,560.0,,,,
1058,16.0,162.0,,,,
1059,52.0,386.0,,,,
1060,42.0,294.0,,,,
1061,72.0,590.0,,,,
1062,68.0,568.0,,,,
1063,42.0,397.0,,,,
1064,75.0,611.0,,,,
1065,36.0,334.0,,,,
1066,60.0,580.0,,,,
1067,76.0,508.0,,,,
1068,65.0,593.0,,,,
1069,65.0,660.0,,,,
1070,2.0,74.0,,,,
1071,84.0,752.0,,,,
1072,16.0,134.0,,,,
1073,55.0,482.0,,,,
1074,37.0,259.0,,,,
1075,18.0,165.0,,,,
1076,53.0,455.0,,,,
1077,22.0,189.0,,,,
1078,9.0,49.0,,,,
1079,69.0,542.0,,,,
1080,72.0,631.0,,,,
1081,37.0,304.0,,,,
1082,63.0,448.0,,,,
1083,47.0,368.0,,,,
1084,17.0,139.0,,,,
1085,18.0,131.0,,,,
1086,16.0,151.0,,,,
1087,14.0,130.0,,,,
1088,14.0,153.0,,,,
1089,19.0,158.0,,,,
1090,34.0,346.0,,,,
1091,16.0,142.0,,,,
1092,21.0,224.0,,,,
1093,15.0,160.0,,,,
1094,20.0,176.0,,,,
1095,73.0,438.0,,,,
1096,30.0,261.0,,,,
1097,18.0,145.0,,,,
1098,60.0,411.0,,,,
1099,18.0,132.0,,,,
1100,22.0,204.0,,,,
1101,30.0,302.0,,,,
1102,31.0,241.0,,,,
1103,17.0,151.0,,,,
1104,26.0,246.0,,,,
1105,65.0,556.0,,,,
1106,58.0,453.0,,,,
1107,40.0,313.0,,,,
1108,24.0,219.0,,,,
1109,17.0,147.0,,,,
1110,22.0,164.0,,,,
1111,18.0,202.0,,,,
1112,20.0,146.0,,,,
1113,20.0,144.0,,,,
1114,30.0,252.0,,,,
1115,26.0,248.0,,,,
1116,54.0,493.0,,,,
1117,20.0,163.0,,,,
1118,15.0,147.0,,,,
1119,22.0,181.0,,,,
1120,16.0,129.0,,,,
1121,16.0,134.0,,,,
1122,16.0,144.0,,,,
1123,24.0,156.0,,,,
1124,23.0,154.0,,,,
1125,19.0,151.0,,,,
1126,57.0,441.0,,,,
1127,15.0,142.0,,,,
1128,36.0,211.0,,,,
1129,46.0,465.0,,,,
1130,72.0,471.0,,,,
1131,43.0,389.0,,,,
1132,48.0,567.0,,,,
1133,60.0,644.0,,,,
1134,83.0,553.0,,,,
1135,52.0,522.0,,,,
1136,88.0,689.0,,,,
1137,47.0,357.0,,,,
1138,38.0,459.0,,,,
1139,51.0,495.0,,,,
1140,117.0,620.0,,,,
1141,52.0,420.0,,,,
1142,72.0,707.0,,,,
1143,29.0,254.0,,,,
1144,42.0,437.0,,,,
1145,62.0,459.0,,,,
1146,44.0,359.0,,,,
1147,93.0,712.0,,,,
1148,38.0,309.0,,,,
1149,73.0,538.0,,,,
1150,31.0,279.0,,,,
1151,87.0,547.0,,,,
1152,72.0,388.0,,,,
1153,48.0,567.0,,,,
1154,32.0,186.0,,,,
1155,64.0,435.0,,,,
1156,17.0,122.0,,,,
1157,60.0,429.0,,,,
1158,66.0,475.0,,,,
1159,48.0,312.0,,,,
1160,76.0,532.0,,,,
1161,48.0,340.0,,,,
1162,41.0,271.0,,,,
1163,78.0,382.0,,,,
1164,59.0,345.0,,,,
1165,75.0,377.0,,,,
1166,47.0,315.0,,,,
1167,52.0,454.0,,,,
1168,42.0,249.0,,,,
1169,61.0,410.0,,,,
1170,33.0,247.0,,,,
1171,29.0,216.0,,,,
1172,52.0,411.0,,,,
1173,44.0,191.0,,,,
1174,54.0,375.0,,,,
1175,69.0,367.0,,,,
1176,52.0,384.0,,,,
1177,48.0,402.0,,,,
1178,61.0,478.0,,,,
1179,66.0,491.0,,,,
1180,42.0,375.0,,,,
1181,59.0,381.0,,,,
1182,54.0,370.0,,,,
1183,46.0,401.0,,,,
1184,55.0,403.0,,,,
1185,44.0,334.0,,,,
1186,76.0,652.0,,,,
1187,40.0,242.0,,,,
1188,33.0,272.0,,,,
1189,28.0,180.0,,,,
1190,40.0,279.0,,,,
1191,35.0,302.0,,,,
1192,29.0,237.0,,,,
1193,84.0,793.0,,,,
1194,33.0,214.0,,,,
1195,56.0,468.0,,,,
1196,37.0,265.0,,,,
1197,51.0,422.0,,,,
1198,83.0,558.0,,,,
1199,40.0,391.0,,,,
1200,58.0,537.0,,,,
1201,84.0,717.0,,,,
1202,75.0,618.0,,,,
1203,37.0,382.0,,,,
1204,69.0,603.0,,,,
1205,62.0,529.0,,,,
1206,75.0,580.0,,,,
1207,68.0,523.0,,,,
1208,46.0,455.0,,,,
1209,53.0,569.0,,,,
1210,73.0,555.0,,,,
1211,65.0,562.0,,,,
1212,86.0,666.0,,,,
1213,60.0,570.0,,,,
1214,41.0,370.0,,,,
1215,62.0,515.0,,,,
1216,70.0,930.0,,,,
1217,90.0,846.0,,,,
1218,85.0,711.0,,,,
1219,74.0,589.0,,,,
1220,48.0,418.0,,,,
1221,104.0,745.0,,,,
1222,77.0,783.0,,,,
1223,53.0,431.0,,,,
1224,63.0,725.0,,,,
1225,97.0,600.0,,,,
1226,65.0,582.0,,,,
1227,63.0,506.0,,,,
1228,74.0,609.0,,,,
1229,58.0,587.0,,,,
1230,59.0,652.0,,,,
1231,25.0,178.0,,,,
1232,25.0,305.0,,,,
1233,56.0,617.0,,,,
1234,33.0,182.0,,,,
1235,46.0,368.0,,,,
1236,55.0,525.0,,,,
1237,46.0,422.0,,,,
1238,62.0,632.0,,,,
1239,69.0,754.0,,,,
1240,66.0,568.0,,,,
1241,58.0,662.0,,,,
1242,58.0,535.0,,,,
1243,48.0,522.0,,,,
1244,60.0,613.0,,,,
1245,60.0,551.0,,,,
1246,65.0,788.0,,,,
1247,44.0,489.0,,,,
1248,75.0,641.0,,,,
1249,44.0,396.0,,,,
1250,49.0,543.0,,,,
1251,89.0,708.0,,,,
1252,77.0,504.0,,,,
1253,56.0,559.0,,,,
1254,70.0,456.0,,,,
1255,44.0,499.0,,,,
1256,42.0,422.0,,,,
1257,76.0,778.0,,,,
1258,84.0,653.0,,,,
1259,83.0,735.0,,,,
1260,51.0,483.0,,,,
1261,47.0,439.0,,,,
1262,52.0,547.0,,,,
1263,43.0,450.0,,,,
1264,59.0,602.0,,,,
1265,25.0,240.0,,,,
1266,64.0,549.0,,,,
1267,50.0,350.0,,,,
1268,60.0,576.0,,,,
1269,29.0,267.0,,,,
1270,69.0,536.0,,,,
1271,54.0,492.0,,,,
1272,75.0,778.0,,,,
1273,62.0,572.0,,,,
1274,68.0,592.0,,,,
1275,62.0,588.0,,,,
1276,53.0,483.0,,,,
1277,59.0,462.0,,,,
1278,70.0,621.0,,,,
1279,91.0,585.0,,,,
1280,94.0,676.0,,,,
1281,52.0,531.0,,,,
1282,47.0,512.0,,,,
1283,46.0,578.0,,,,
1284,59.0,553.0,,,,
1285,62.0,746.0,,,,
1286,68.0,665.0,,,,
1287,76.0,1002.0,,,,
1288,35.0,391.0,,,,
1289,70.0,830.0,,,,
1290,48.0,659.0,,,,
1291,31.0,334.0,,,,
1292,59.0,515.0,,,,
1293,55.0,456.0,,,,
1294,62.0,577.0,,,,
1295,54.0,477.0,,,,
1296,107.0,711.0,,,,
1297,70.0,618.0,,,,
1298,74.0,481.0,,,,
1299,32.0,226.0,,,,
1300,65.0,708.0,,,,
1301,26.0,221.0,,,,
1302,22.0,157.0,,,,
1303,65.0,579.0,,,,
1304,80.0,778.0,,,,
1305,3.0,16.0,,,,
1306,14.0,193.0,,,,
1307,6.0,34.0,,,,
1308,88.0,841.0,,,,
1309,4.0,26.0,,,,
1310,27.0,184.0,,,,
1311,69.0,419.0,,,,
1312,83.0,610.0,,,,
1313,64.0,677.0,,,,
1314,67.0,733.0,,,,
1315,56.0,571.0,,,,
1316,46.0,426.0,,,,
1317,83.0,698.0,,,,
1318,65.0,493.0,,,,
1319,72.0,613.0,,,,
1320,44.0,507.0,,,,
1321,67.0,648.0,,,,
1322,64.0,560.0,,,,
1323,49.0,549.0,,,,
1324,78.0,679.0,,,,
1325,65.0,588.0,,,,
1326,31.0,327.0,,,,
1327,54.0,449.0,,,,
1328,45.0,363.0,,,,
1329,72.0,641.0,,,,
1330,62.0,688.0,,,,
1331,59.0,432.0,,,,
1332,48.0,419.0,,,,
1333,65.0,590.0,,,,
1334,83.0,670.0,,,,
1335,40.0,387.0,,,,
1336,68.0,520.0,,,,
1337,63.0,665.0,,,,
1338,57.0,454.0,,,,
1339,36.0,360.0,,,,
1340,66.0,516.0,,,,
1341,44.0,434.0,,,,
1342,89.0,775.0,,,,
1343,52.0,422.0,,,,
1344,51.0,503.0,,,,
1345,64.0,599.0,,,,
1346,40.0,345.0,,,,
1347,35.0,364.0,,,,
1348,57.0,484.0,,,,
1349,58.0,504.0,,,,
1350,47.0,437.0,,,,
1351,42.0,396.0,,,,
1352,48.0,414.0,,,,
1353,43.0,374.0,,,,
1354,83.0,750.0,,,,
1355,65.0,670.0,,,,
1356,47.0,459.0,,,,
1357,59.0,530.0,,,,
1358,62.0,498.0,,,,
1359,39.0,365.0,,,,
1360,38.0,371.0,,,,
1361,64.0,707.0,,,,
1362,44.0,430.0,,,,
1363,70.0,676.0,,,,
1364,58.0,437.0,,,,
1365,37.0,318.0,,,,
1366,18.0,162.0,,,,
1367,52.0,381.0,,,,
1368,66.0,459.0,,,,
1369,33.0,243.0,,,,
1370,25.0,266.0,,,,
1371,64.0,599.0,,,,
1372,85.0,542.0,,,,
1373,93.0,721.0,,,,
1374,29.0,234.0,,,,
1375,72.0,555.0,,,,
1376,47.0,452.0,,,,
1377,49.0,549.0,,,,
1378,24.0,185.0,,,,
1379,24.0,282.0,,,,
1380,37.0,426.0,,,,
1381,76.0,591.0,,,,
1382,40.0,385.0,,,,
1383,58.0,494.0,,,,
1384,62.0,585.0,,,,
1385,78.0,694.0,,,,
1386,104.0,830.0,,,,
1387,60.0,452.0,,,,
1388,58.0,301.0,,,,
1389,42.0,300.0,,,,
1390,45.0,308.0,,,,
1391,51.0,446.0,,,,
1392,21.0,212.0,,,,
1393,45.0,379.0,,,,
1394,52.0,430.0,,,,
1395,27.0,228.0,,,,
1396,74.0,594.0,,,,
1397,52.0,321.0,,,,
1398,60.0,464.0,,,,
1399,53.0,414.0,,,,
1400,93.0,839.0,,,,
1401,42.0,329.0,,,,
1402,46.0,324.0,,,,
1403,26.0,213.0,,,,
1404,35.0,296.0,,,,
1405,52.0,327.0,,,,
1406,48.0,251.0,,,,
1407,45.0,388.0,,,,
1408,37.0,336.0,,,,
1409,34.0,261.0,,,,
1410,67.0,400.0,,,,
1411,50.0,425.0,,,,
1412,50.0,410.0,,,,
1413,30.0,267.0,,,,
1414,41.0,301.0,,,,
1415,52.0,419.0,,,,
1416,49.0,438.0,,,,
1417,46.0,340.0,,,,
1418,40.0,275.0,,,,
1419,73.0,526.0,,,,
1420,55.0,598.0,,,,
1421,21.0,178.0,,,,
1422,42.0,347.0,,,,
1423,52.0,460.0,,,,
1424,79.0,708.0,,,,
1425,50.0,344.0,,,,
1426,54.0,384.0,,,,
1427,53.0,426.0,,,,
1428,62.0,579.0,,,,
1429,30.0,243.0,,,,
1430,47.0,488.0,,,,
1431,50.0,526.0,,,,
1432,47.0,388.0,,,,
1433,4.0,19.0,,,,
1434,42.0,425.0,,,,
1435,51.0,398.0,,,,
1436,27.0,383.0,,,,
1437,36.0,283.0,,,,
1438,48.0,420.0,,,,
1439,41.0,396.0,,,,
1440,24.0,220.0,,,,
1441,40.0,342.0,,,,
1442,34.0,341.0,,,,
1443,23.0,287.0,,,,
1444,36.0,398.0,,,,
1445,45.0,410.0,,,,
1446,44.0,412.0,,,,
1447,34.0,267.0,,,,
1448,34.0,282.0,,,,
1449,22.0,152.0,,,,
1450,56.0,350.0,,,,
1451,48.0,401.0,,,,
1452,44.0,576.0,,,,
1453,32.0,234.0,,,,
1454,46.0,430.0,,,,
1455,53.0,495.0,,,,
1456,45.0,334.0,,,,
1457,38.0,273.0,,,,
1458,51.0,472.0,,,,
1459,37.0,376.0,,,,
1460,57.0,412.0,,,,
1461,46.0,342.0,,,,
1462,60.0,528.0,,,,
1463,54.0,352.0,,,,
1464,39.0,270.0,,,,
1465,63.0,551.0,,,,
1466,69.0,553.0,,,,
1467,30.0,162.0,,,,
1468,49.0,363.0,,,,
1469,55.0,429.0,,,,
1470,41.0,413.0,,,,
1471,28.0,206.0,,,,
1472,53.0,526.0,,,,
1473,41.0,407.0,,,,
1474,75.0,438.0,,,,
1475,41.0,326.0,,,,
1476,52.0,349.0,,,,
1477,55.0,419.0,,,,
1478,76.0,548.0,,,,
1479,67.0,521.0,,,,
1480,53.0,369.0,,,,
1481,38.0,253.0,,,,
1482,47.0,294.0,,,,
1483,37.0,286.0,,,,
1484,62.0,544.0,,,,
1485,53.0,355.0,,,,
1486,57.0,375.0,,,,
1487,54.0,394.0,,,,
1488,64.0,345.0,,,,
1489,65.0,471.0,,,,
1490,44.0,395.0,,,,
1491,62.0,546.0,,,,
1492,40.0,298.0,,,,
1493,51.0,413.0,,,,
1494,54.0,347.0,,,,
1495,50.0,390.0,,,,
1496,45.0,323.0,,,,
1497,72.0,553.0,,,,
1498,49.0,460.0,,,,
1499,59.0,308.0,,,,
1500,46.0,353.0,,,,
1501,43.0,243.0,,,,
1502,69.0,351.0,,,,
1503,65.0,353.0,,,,
1504,61.0,390.0,,,,
1505,65.0,578.0,,,,
1506,37.0,311.0,,,,
1507,43.0,302.0,,,,
1508,56.0,311.0,,,,
1509,46.0,289.0,,,,
1510,42.0,328.0,,,,
1511,52.0,390.0,,,,
1512,26.0,131.0,,,,
1513,31.0,280.0,,,,
1514,61.0,528.0,,,,
1515,76.0,477.0,,,,
1516,60.0,245.0,,,,
1517,23.0,181.0,,,,
1518,51.0,300.0,,,,
1519,34.0,271.0,,,,
1520,52.0,409.0,,,,
1521,27.0,152.0,,,,
1522,24.0,255.0,,,,
1523,75.0,390.0,,,,
1524,27.0,161.0,,,,
1525,52.0,289.0,,,,
1526,56.0,392.0,,,,
1527,45.0,355.0,,,,
1528,55.0,420.0,,,,
1529,18.0,121.0,,,,
1530,54.0,373.0,,,,
1531,46.0,219.0,,,,
1532,68.0,562.0,,,,
1533,89.0,627.0,,,,
1534,62.0,391.0,,,,
1535,79.0,606.0,,,,
1536,59.0,385.0,,,,
1537,51.0,380.0,,,,
1538,113.0,638.0,,,,
1539,56.0,435.0,,,,
1540,119.0,605.0,,,,
1541,72.0,485.0,,,,
1542,46.0,247.0,,,,
1543,83.0,602.0,,,,
1544,37.0,354.0,,,,
1545,64.0,422.0,,,,
1546,1.0,6.0,,,,
1547,56.0,438.0,,,,
1548,60.0,491.0,,,,
1549,73.0,553.0,,,,
1550,95.0,589.0,,,,
1551,41.0,428.0,,,,
1552,91.0,764.0,,,,
1553,46.0,293.0,,,,
1554,54.0,427.0,,,,
1555,56.0,550.0,,,,
1556,113.0,750.0,,,,
1557,51.0,531.0,,,,
1558,39.0,336.0,,,,
1559,60.0,442.0,,,,
1560,56.0,483.0,,,,
1561,63.0,451.0,,,,
1562,53.0,523.0,,,,
1563,57.0,504.0,,,,
1564,57.0,471.0,,,,
1565,56.0,452.0,,,,
1566,72.0,620.0,,,,
1567,90.0,739.0,,,,
1568,82.0,635.0,,,,
1569,55.0,473.0,,,,
1570,85.0,494.0,,,,
1571,69.0,488.0,,,,
1572,70.0,481.0,,,,
1573,54.0,397.0,,,,
1574,35.0,314.0,,,,
1575,56.0,487.0,,,,
1576,1.0,3.0,,,,
1577,70.0,526.0,,,,
1578,64.0,405.0,,,,
1579,58.0,566.0,,,,
1580,68.0,478.0,,,,
1581,62.0,543.0,,,,
1582,61.0,335.0,,,,
1583,41.0,324.0,,,,
1584,40.0,277.0,,,,
1585,29.0,235.0,,,,
1586,43.0,359.0,,,,
1587,16.0,114.0,,,,
1588,73.0,421.0,,,,
1589,55.0,324.0,,,,
1590,40.0,251.0,,,,
1591,79.0,496.0,,,,
1592,64.0,550.0,,,,
1593,81.0,638.0,,,,
1594,40.0,243.0,,,,
1595,67.0,575.0,,,,
1596,78.0,449.0,,,,
1597,33.0,284.0,,,,
1598,45.0,460.0,,,,
1599,50.0,468.0,,,,
1600,99.0,848.0,,,,
1601,45.0,393.0,,,,
1602,55.0,404.0,,,,
1603,31.0,239.0,,,,
1604,29.0,186.0,,,,
1605,26.0,124.0,,,,
1606,87.0,657.0,,,,
1607,99.0,974.0,,,,
1608,51.0,417.0,,,,
1609,99.0,846.0,,,,
1610,14.0,110.0,,,,
1611,53.0,415.0,,,,
1612,96.0,515.0,,,,
1613,30.0,194.0,,,,
1614,51.0,346.0,,,,
1615,36.0,251.0,,,,
1616,68.0,498.0,,,,
1617,80.0,598.0,,,,
1618,52.0,357.0,,,,
1619,69.0,649.0,,,,
1620,19.0,103.0,,,,
1621,66.0,408.0,,,,
1622,66.0,489.0,,,,
1623,50.0,345.0,,,,
1624,1.0,9.0,,,,
1625,57.0,376.0,,,,
1626,48.0,368.0,,,,
1627,1.0,10.0,,,,
1628,39.0,281.0,,,,
1629,41.0,288.0,,,,
1630,70.0,453.0,,,,
1631,28.0,264.0,,,,
1632,63.0,492.0,,,,
1633,73.0,631.0,,,,
1634,62.0,431.0,,,,
1635,82.0,653.0,,,,
1636,63.0,430.0,,,,
1637,60.0,378.0,,,,
1638,71.0,476.0,,,,
1639,56.0,510.0,,,,
1640,49.0,367.0,,,,
1641,50.0,338.0,,,,
1642,38.0,328.0,,,,
1643,56.0,440.0,,,,
1644,58.0,462.0,,,,
1645,53.0,379.0,,,,
1646,55.0,407.0,,,,
1647,36.0,375.0,,,,
1648,53.0,256.0,,,,
1649,48.0,296.0,,,,
1650,28.0,192.0,,,,
1651,41.0,312.0,,,,
1652,46.0,377.0,,,,
1653,47.0,404.0,,,,
1654,18.0,133.0,,,,
1655,13.0,65.0,,,,
1656,88.0,664.0,,,,
1657,144.0,1188.0,,,,
1658,65.0,347.0,,,,
1659,103.0,714.0,,,,
1660,55.0,400.0,,,,
1661,188.0,1193.0,,,,
1662,134.0,775.0,,,,
1663,84.0,888.0,,,,
1664,88.0,764.0,,,,
1665,92.0,871.0,,,,
1666,53.0,419.0,,,,
1667,80.0,576.0,,,,
1668,51.0,411.0,,,,
1669,85.0,532.0,,,,
1670,60.0,541.0,,,,
1671,79.0,484.0,,,,
1672,106.0,722.0,,,,
1673,111.0,605.0,,,,
1674,92.0,751.0,,,,
1675,82.0,708.0,,,,
1676,53.0,544.0,,,,
1677,58.0,373.0,,,,
1678,69.0,620.0,,,,
1679,67.0,624.0,,,,
1680,49.0,376.0,,,,
1681,57.0,420.0,,,,
1682,81.0,636.0,,,,
1683,68.0,572.0,,,,
1684,90.0,507.0,,,,
1685,75.0,472.0,,,,
1686,80.0,675.0,,,,
1687,97.0,724.0,,,,
1688,87.0,609.0,,,,
1689,67.0,649.0,,,,
1690,89.0,635.0,,,,
1691,46.0,377.0,,,,
1692,60.0,724.0,,,,
1693,50.0,655.0,,,,
1694,76.0,720.0,,,,
1695,89.0,682.0,,,,
1696,92.0,723.0,,,,
1697,90.0,817.0,,,,
1698,77.0,769.0,,,,
1699,68.0,581.0,,,,
1700,46.0,450.0,,,,
1701,81.0,751.0,,,,
1702,98.0,654.0,,,,
1703,89.0,568.0,,,,
1704,92.0,692.0,,,,
1705,69.0,570.0,,,,
1706,55.0,499.0,,,,
1707,51.0,508.0,,,,
1708,69.0,691.0,,,,
1709,48.0,413.0,,,,
1710,65.0,790.0,,,,
1711,79.0,709.0,,,,
1712,140.0,825.0,,,,
1713,94.0,779.0,,,,
1714,74.0,585.0,,,,
1715,124.0,651.0,,,,
1716,51.0,459.0,,,,
1717,68.0,690.0,,,,
1718,83.0,696.0,,,,
1719,46.0,386.0,,,,
1720,43.0,473.0,,,,
1721,128.0,1149.0,,,,
1722,83.0,738.0,,,,
1723,73.0,572.0,,,,
1724,120.0,925.0,,,,
1725,59.0,376.0,,,,
1726,64.0,660.0,,,,
1727,28.0,347.0,,,,
1728,138.0,1401.0,,,,
1729,87.0,592.0,,,,
1730,79.0,514.0,,,,
1731,61.0,447.0,,,,
1732,48.0,393.0,,,,
1733,69.0,623.0,,,,
1734,66.0,591.0,,,,
1735,69.0,502.0,,,,
1736,63.0,588.0,,,,
1737,75.0,636.0,,,,
1738,57.0,486.0,,,,
1739,83.0,574.0,,,,
1740,92.0,753.0,,,,
1741,72.0,463.0,,,,
1742,82.0,717.0,,,,
1743,55.0,413.0,,,,
1744,62.0,521.0,,,,
1745,100.0,618.0,,,,
1746,72.0,552.0,,,,
1747,93.0,509.0,,,,
1748,44.0,516.0,,,,
1749,58.0,659.0,,,,
1750,89.0,443.0,,,,
1751,66.0,576.0,,,,
1752,52.0,449.0,,,,
1753,115.0,507.0,,,,
1754,52.0,451.0,,,,
1755,63.0,519.0,,,,
1756,80.0,376.0,,,,
1757,57.0,398.0,,,,
1758,56.0,484.0,,,,
1759,71.0,619.0,,,,
1760,39.0,369.0,,,,
1761,30.0,405.0,,,,
1762,76.0,766.0,,,,
1763,104.0,736.0,,,,
1764,77.0,523.0,,,,
1765,65.0,582.0,,,,
1766,43.0,330.0,,,,
1767,62.0,510.0,,,,
1768,61.0,543.0,,,,
1769,48.0,361.0,,,,
1770,46.0,389.0,,,,
1771,103.0,813.0,,,,
1772,38.0,400.0,,,,
1773,69.0,556.0,,,,
1774,70.0,638.0,,,,
1775,82.0,752.0,,,,
1776,81.0,673.0,,,,
1777,3.0,135.0,,,,
1778,66.0,516.0,,,,
1779,91.0,665.0,,,,
1780,49.0,510.0,,,,
1781,79.0,482.0,,,,
1782,50.0,304.0,,,,
1783,124.0,621.0,,,,
1784,63.0,469.0,,,,
1785,85.0,835.0,,,,
1786,14.0,262.0,,,,
1787,90.0,685.0,,,,
1788,55.0,371.0,,,,
1789,66.0,276.0,,,,
1790,23.0,113.0,,,,
1791,15.0,98.0,,,,
1792,38.0,285.0,,,,
1793,47.0,244.0,,,,
1794,131.0,939.0,,,,
1795,28.0,278.0,,,,
1796,16.0,47.0,,,,
1797,26.0,469.0,,,,
1798,33.0,236.0,,,,
1799,72.0,724.0,,,,
1800,36.0,703.0,,,,
1801,34.0,525.0,,,,
1802,26.0,235.0,,,,
1803,81.0,605.0,,,,
1804,104.0,533.0,,,,
1805,94.0,561.0,,,,
1806,84.0,800.0,,,,
1807,79.0,748.0,,,,
1808,97.0,677.0,,,,
1809,92.0,714.0,,,,
1810,82.0,747.0,,,,
1811,109.0,883.0,,,,
1812,84.0,565.0,,,,
1813,67.0,743.0,,,,
1814,84.0,704.0,,,,
1815,77.0,862.0,,,,
1816,56.0,502.0,,,,
1817,63.0,632.0,,,,
1818,63.0,689.0,,,,
1819,76.0,541.0,,,,
1820,52.0,541.0,,,,
1821,62.0,580.0,,,,
1822,86.0,778.0,,,,
1823,88.0,706.0,,,,
1824,104.0,810.0,,,,
1825,64.0,687.0,,,,
1826,57.0,608.0,,,,
1827,78.0,746.0,,,,
1828,126.0,1033.0,,,,
1829,88.0,891.0,,,,
1830,56.0,600.0,,,,
1831,89.0,700.0,,,,
1832,57.0,562.0,,,,
1833,97.0,862.0,,,,
1834,95.0,707.0,,,,
1835,84.0,722.0,,,,
1836,97.0,919.0,,,,
1837,48.0,428.0,,,,
1838,75.0,644.0,,,,
1839,82.0,649.0,,,,
1840,82.0,1007.0,,,,
1841,66.0,656.0,,,,
1842,71.0,668.0,,,,
1843,45.0,453.0,,,,
1844,82.0,816.0,,,,
1845,69.0,637.0,,,,
1846,69.0,611.0,,,,
1847,93.0,833.0,,,,
1848,69.0,597.0,,,,
1849,57.0,586.0,,,,
1850,86.0,724.0,,,,
1851,50.0,477.0,,,,
1852,50.0,531.0,,,,
1853,74.0,677.0,,,,
1854,58.0,659.0,,,,
1855,69.0,604.0,,,,
1856,78.0,554.0,,,,
1857,115.0,952.0,,,,
1858,89.0,724.0,,,,
1859,77.0,672.0,,,,
1860,83.0,902.0,,,,
1861,70.0,729.0,,,,
1862,80.0,880.0,,,,
1863,85.0,708.0,,,,
1864,68.0,627.0,,,,
1865,104.0,1048.0,,,,
1866,82.0,659.0,,,,
1867,79.0,676.0,,,,
1868,21.0,96.0,,,,
1869,87.0,865.0,,,,
1870,73.0,754.0,,,,
1871,73.0,689.0,,,,
1872,100.0,931.0,,,,
1873,75.0,522.0,,,,
1874,81.0,861.0,,,,
1875,65.0,583.0,,,,
1876,85.0,651.0,,,,
1877,101.0,877.0,,,,
1878,62.0,580.0,,,,
1879,74.0,623.0,,,,
1880,59.0,529.0,,,,
1881,60.0,486.0,,,,
1882,69.0,669.0,,,,
1883,44.0,406.0,,,,
1884,69.0,671.0,,,,
1885,65.0,503.0,,,,
1886,75.0,567.0,,,,
